created_at,text,tweet_en
Tue Nov 03 17:14:09 +0000 2020,Perwal Kota Bogor No 24/2014 Tentang Pedoman Kerja Sama Pada Badan Layanan Umum Daerah RSUD Kota Bogor https://t.co/caHi6QqNtV,Bogor City Regulation No. 24/2014 concerning Guidelines for Cooperation in Regional Public Service Bodies of Bogor City Hospital https://t.co/caHi6QqNtV
Tue Aug 30 19:23:19 +0000 2016,Walikota Sidak Proyek RSUD Kota Bogor - https://t.co/tXcn02fMft (Siaran Pers) https://t.co/4EcHd3Idgw #infobogorbarat,Mayor Sidak of Bogor City Hospital Project - https://t.co/tXcn02fMft (Press Release) https://t.co/4EcHd3Idgw #infobogorbarat
Tue Aug 08 12:38:23 +0000 2017,@dazedtina ga kuat tenaga gw kalo buat gawe di jkt. di rsud kota bogor des bagian perencanaan.,@dazedtina I can't have the strength to make it work on jkt. in the city rsud bogor des planning department.
Thu Aug 07 01:32:01 +0000 2014,3. Adanya RSUD inipun menjadi upaya Pemkot untuk meningkatkan pelayanan Kesehatan bagi masyarakat Kota Bogor,3. The existence of this RSUD is also an effort of the City Government to improve health services for the people of Bogor City
Tue Sep 05 08:05:08 +0000 2017,"Wow! PDAM Tirta Pakuan Kota #Bogor Ditetapkan Sebagai PDAM Sehat, Ini Kriteria Penilaiannya https://t.co/f8FP06W3FM","Wow! PDAM Tirta Pakuan City #Bogor is Defined as Healthy PDAM, These are the Assessment Criteria https://t.co/f8FP06W3FM"
Tue Aug 05 07:36:07 +0000 2014,"Ciyyeeee ""@Kabupaten_Bogor: Kota Bogor Akan Punya RSUD Baru - Okezone http://t.co/eqnRvd97ts #infobogorbarat""","Ciyyeeee ""@ Regency_Bogor: Bogor City Will Have New Hospital - Okezone http://t.co/eqnRvd97ts #infobogorbarat"""
Wed Aug 05 07:59:02 +0000 2015,"selesai part 2, arthroplasty... ganti sendi peluru pinggul kanan pasienÃ¢Â€Â¦ (at Rumah Sakit Umum Daerah Kota Bogor) Ã¢Â€Â” https://t.co/lFJGKjiUq4","finished part 2, arthroplasty ... replace the patient's right hip bullet jointÃ ¢ Â € Â¦ (at Bogor City Regional General Hospital) Ã ¢ Â € Â ”https://t.co/lFJGKjiUq4"
Sun Mar 30 10:30:03 +0000 2014,"Jalan Sehat PDAM Tirta Pakuan Kota Bogor ke - 37: PERUSAHAAN Air Minum (PDAM) Ã¢Â€Â˜Tirto Pakuan Kota Bogor, Sabtu (29/3/2014), mengadakan...","The 37th Healthy Walk of PDAM Tirta Pakuan City of Bogor: Drinking Water COMPANY (PDAM) Ã ¢ Â € Â˜Tirto Pakuan Bogor City, Saturday (29/3/2014), held a ..."
Mon Aug 19 11:55:19 +0000 2013,"Bogor ingin jadi kota kuliner sehat: Kota Bogor, Jawa Barat, ingin menjadi pusat kuliner sehat yang didukung oleh... http://t.co/ZbcuP7BWTV","Bogor wants to be a city of healthy culinary: Bogor City, West Java, wants to be a center for healthy culinary ... http://t.co/ZbcuP7BWTV"
Sun Nov 01 14:00:15 +0000 2015,Pengenalan Dini Program BPJS Ketenagakerjaan ke 3 Sekolah di Kota Bogor https://t.co/wt7xUTN4kl,Early Introduction to the BPJS Ketenagakerjaan Program to 3 Schools in Bogor City https://t.co/wt7xUTN4kl
Tue Feb 23 02:54:22 +0000 2016,Pesantren Hidayatullah Kota Bogor gelar penyuluhan dan pengobatan DBD https://t.co/8kEBEbeFm6,The Hidayatullah Islamic Boarding School in Bogor City held counseling and treatment for DHF https://t.co/8kEBEbeFm6
Wed Mar 13 09:30:01 +0000 2019,"Alhamdulillah, team program Be Health Baitulmal Tazkia. Pada  Sabtu (09/03) mengadakan program kesehatan gratis untÃ¢Â€Â¦ https://t.co/0HVpPBV0Ma","Alhamdulillah, Be Health Baitulmal Tazkia program team. On Saturday (09/03) held a free health program for ¢ Â € Â¦ https://t.co/0HVpPBV0Ma"
Sat Mar 04 11:58:40 +0000 2017,"Laksana Mandiri, Tahu sehat di Kota Bogor, https://t.co/TZ8DowaWJJ silakan mencoba @banyumurti @petakampung @Ninong_GeGo @infobogor","Laksana Mandiri, Healthy Tofu in Bogor City, https://t.co/TZ8DowaWJJ please try @banyumurti @petakampung @Ninong_GeGo @infobogor"
Sun Dec 13 08:48:24 +0000 2020,"#Sekda Kota Bogor Positif COVID-19, Dinkes Lakukan Tracing - IDN Times #Covid #Covid19 https://t.co/ywSLLfzNG0","#Sekda Kota Bogor Positive for COVID-19, Health Office Conducts Tracing - IDN Times #Covid # Covid19 https://t.co/ywSLLfzNG0"
Thu Dec 18 03:46:31 +0000 2014,#pendampinganberobat Esih Sukaesih (55) ke poli penyakit dalam RSUD Kota Bogor. @eka_sastra @BimaAryaS @radarpolitik @InfoBogorTengah,#medication assistance Esih Sukaesih (55) to the internal medicine department of the Bogor City Hospital. @Spring_Spring @Spring_Police @Spring_Police
Sun Jul 06 12:43:09 +0000 2014,"Bima Arya Luncurkan ""Mobil Curhat"" di Kota Bogor: Masih minimnya infrastruktur kesehatan serta fasilitas Pusat Kesehatan  Masyarakat ...","Bima Arya Launches ""Mobil Curhat"" in Bogor City: Lack of health infrastructure and Public Health Center facilities ..."
Wed Nov 06 03:22:21 +0000 2019,"Rabu 06/10/2019, Pukul 08.30 Wib, Tempat SMAN 5 Kota Bogor Jl. Manunggal No.22 Rt 01/03 Kel. Menteng, BhabinkamtibmÃ¢Â€Â¦ https://t.co/XDfXaszoEo","Wednesday 06/10/2019, at 08.30 WIB, Place of SMAN 5 Bogor City Jl. Manunggal No.22 Rt 01/03 Kel. Menteng, BhabinkamtibmÃ ¢ Â € Â¦ https://t.co/XDfXaszoEo"
Sun Nov 29 06:55:00 +0000 2020,Satgas COVID-19 Kota Bogor melaporkan Direktur Utama dan Manajemen Rumah Sakit UMMI Kota Bogor ke Polresta Bogor KoÃ¢Â€Â¦ https://t.co/DiFml82uZg,The Bogor City COVID-19 Task Force reported the President Director and Management of the Bogor City UMMI Hospital to the Bogor Police KoÃ ¢ Â € Â¦ https://t.co/DiFml82uZg
Sun Dec 25 10:13:15 +0000 2016,Audiensi dihadiri Kepala Dinas Kesehatan Kabupaten Bogor dan Kepala Cabang BPJS Kab &amp; Kota bogor https://t.co/rSPGbAsFvJ,The audience was attended by the Head of the Bogor Regency Health Office and the Head of the BPJS Kab & amp; Bogor city https://t.co/rSPGbAsFvJ
Sat Aug 30 14:51:04 +0000 2014,jarang-jarang kan suster negor suster ya. malam iniÃ¢Â€Â¦ (w/ @ayuu_ekha &amp; @Pinaasopian at RSUD Kota Bogor) [pic] Ã¢Â€Â” https://t.co/4Kob30Omco,"rarely, nurse negor, nurse. tonightÃ ¢ Â € Â¦ (w / @ayuu_ekha & amp; @Pinaasopian at RSUD Kota Bogor) [pic] Ã ¢ Â € Â ”https://t.co/4Kob30Omco"
Fri Apr 06 00:00:06 +0000 2018,Materi Gizi Olahraga untuk Kontingen Kota Bogor dalam rangka Pelatda Porda JabarÃ¢Â€Â¦ https://t.co/Wu9WRBWIv7,Sports Nutrition Material for the Bogor City Contingent in the context of the Regional Plates of Porda JabarÃ ¢ Â € Â¦ https://t.co/Wu9WRBWIv7
Fri Jul 03 10:59:23 +0000 2015,@mrbodel Peraturan baru Badan Penyelenggara Jaminan Sosial (BPJS) Ketenagakerjaan mengenai Jaminan Hari ... http://t.co/bODUEcWrkd *eknm,@mrbodel New regulations of the Social Security Administering Body (BPJS) for Employment regarding Day Security ... http://t.co/bODUEcWrkd * eknm
Fri Aug 02 22:14:09 +0000 2019,Perwal Kota Bogor No 20/2014 Tentang Pengelolaan Keuangan Badan Badan Layanan Umum Daerah RSUD Kota Bogor https://t.co/J8CsdO7jk6,Bogor City Regulation No. 20/2014 concerning Financial Management of Regional Public Service Bodies of Bogor City Hospital https://t.co/J8CsdO7jk6
Tue Apr 22 11:51:10 +0000 2014,"Diangkut Ambulans untuk Lantik Kasatpol PP, Bima Arya: Saya Kena DBD: Wali Kota Bogor Bima Arya Sugiarto melan... http://t.co/EGUZjjNvzZ","Transported by Ambulance to Inaugurate Kasatpol PP, Bima Arya: I Got Dengue: Bogor Mayor Bima Arya Sugiarto melan ... http://t.co/EGUZjjNvzZ"
Mon Jul 18 11:15:45 +0000 2016,Revitalisasi RSUD Kota Bogor Gunakan Dana Rp 60 Miliar https://t.co/8fj792FW3O,Revitalization of Bogor City Hospital Use Rp. 60 Billion in Funds https://t.co/8fj792FW3O
Tue Aug 28 02:50:00 +0000 2018,Garnita Malahayati NasDem Kota Bogor membantu warga atasi nyamuk demam berdarah melalui kegiatan fogging di Gang RaÃ¢Â€Â¦ https://t.co/cAZ4TPCLd5,Garnita Malahayati NasDem Bogor City helps residents overcome dengue mosquitoes through fogging activities in Gang RaÃ ¢ Â € Â¦ https://t.co/cAZ4TPCLd5
Tue Feb 10 05:18:04 +0000 2015,"Nganter bokin, semoga BPJS bisa berguna sebagaimana mestinya.. (@ RSUD Kota Bogor in Bogor) http://t.co/sFqLAOrhYR","Dear bokin, hopefully BPJS can be useful as it should be .. (@ Bogor City Hospital in Bogor) http://t.co/sFqLAOrhYR"
Thu Nov 30 15:00:47 +0000 2017,Dinkes Kota Bogor Libatkan Remaja Promosikan Kesehatan https://t.co/urtIQTrPr9,Bogor City Health Office Involves Youth in Promoting Health https://t.co/urtIQTrPr9
Tue Dec 24 01:44:20 +0000 2019,"@BPJSKesehatanRI Slmt pagi. Apakah hari ini kantor BPJS Kes kota Bogor buka? Bila ya, smp jam brp? Trm ksh","@BPJSK KesehatanRI Good morning. Is the BPJS Kes office in Bogor open today? If so, at what time? Thank you"
Thu Mar 15 11:59:22 +0000 2018,Wakapolsekta Bogor Barat Akp Syarif Hidayat Melaksanakan pembinaan kepada satpam RSUD kota Bogor memberikan arahanÃ¢Â€Â¦ https://t.co/bdSDK9yhQv,West Bogor Police Deputy Chief Akp Syarif Hidayat Conducts guidance for Bogor City Hospital security guards giving directionsÃ ¢ Â € Â¦ https://t.co/bdSDK9yhQv
Tue Aug 05 07:13:16 +0000 2014,Kota Bogor Akan Punya RSUD Baru http://t.co/7in80CSwRk,Bogor City Will Have New Hospital http://t.co/7in80CSwRk
Sat Jul 12 12:36:01 +0000 2014,"Jelang Arus Mudik, @PolresBogorKota, DLLAJ dan Dinkes Kota Bogor Cek Urine Supir Bus. Info Lengkap; http://t.co/3xkvNGoaRX via @HeiBogor","Ahead of Homecoming Flow, @PolresBogorKota, DLLAJ and Bogor City Health Office Check Bus Driver Urine. Complete Info; http://t.co/3xkvNGoaRX via @HeiBogor"
Sat May 16 16:02:38 +0000 2015,Puluhan Perusahaan Di Kota Bogor Nunggak BPJS Ketenagakerjaan http://http://t.co/qwCpmpOe7DÃ‚Â Ã¢Â€Â¦ lewat newsrribogor #Bogor,Dozens of companies in Bogor are in arrears for BPJS Ketenagakerjaan http: // http: //t.co/qwCpmpOe7DÃ‚Â Ã ¢ Â € Â¦ via newsrribogor #Bogor
Tue May 03 16:12:19 +0000 2016,Perda Kota Bogor No 5/2013 Tentang Rumah Sakit Umum Daerah Kota Bogor https://t.co/Imo9v1g9Lb,Perda Kota Bogor No 5/2013 Regarding Bogor City Regional General Hospital https://t.co/Imo9v1g9Lb
Tue Jul 28 09:22:28 +0000 2015,"Dinkes: 200 calon haji Bogor punya riwayat penyakit: Dinas Kesehatan Kota Bogor, Jawa Barat mencatat sebanyak ... http://t.co/ZwPIuDi28A","Health Office: 200 Bogor Hajj candidates have a history of disease: Bogor City Health Office, West Java recorded as many as ... http://t.co/ZwPIuDi28A"
Thu May 28 03:54:54 +0000 2015,"Visi dinkes Kota Bogor adlh Kota Bogor sehat, nyaman, mandiri, dan berkeadilan #DisPub","The vision of the Bogor City Health Office is that the City of Bogor is healthy, comfortable, independent, and just #DisPub"
Tue Apr 22 09:12:43 +0000 2014,"Lantik Kasatpol PP Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya Sugiarto, tengah ... http://t.co/JD5BnZfddg","Inaugurates Head of Satpol PP When Sick, Bima Arya is Delivered to Pick Up an Ambulance: The Mayor of Bogor, Bima Arya Sugiarto, middle ... http://t.co/JD5BnZfddg"
Fri Jul 31 13:47:32 +0000 2015,Dinkes Kota Bogor Prioritaskan Tumbuh Kembang Balita http://t.co/06RvENOqZE,Bogor City Health Office Prioritizes Toddler Growth http://t.co/06RvENOqZE
Sat Feb 06 11:37:35 +0000 2016,Cepet sembuh mama euissÃ°ÂŸÂ˜Â‡Ã°ÂŸÂ˜Â‡ (at RSUD Kota Bogor) Ã¢Â€Â” https://t.co/sRuAYyxwUH,"Get well soon, mama euissÃ ° ÂŸÂ˜Â Ã Ã ° ÂŸÂ˜Â ‡ (at Bogor City Hospital) Ã ¢ Â € Â ”https://t.co/sRuAYyxwUH"
Thu Aug 23 00:19:47 +0000 2018,"@BPJSKesehatanRI admin mau tanya, sebenernya BPJS cabang Cilengsi kota Bogor itu ada atau tidak ya? Di google map aÃ¢Â€Â¦ https://t.co/KNXzbIzvJB","@BPJSK KesehatanRI admin wants to ask, is there actually a BPJS Cilengsi branch in Bogor City or not? On google map aÃ ¢ Â € Â¦ https://t.co/KNXzbIzvJB"
Wed Nov 09 23:56:24 +0000 2016,#PBK 06:54 WIB. Pengaturan di Simpang RSUD Kota #Bogor. Arus lalin terpantau ramai cenderung padat. #RTMCjabar https://t.co/qk3JyknJoz #LaÃ¢Â€Â¦,#PBK 06:54 WIB. Arrangements at the intersection of #Bogor City Hospital. The traffic flow was observed to be busy and tended to be dense. #RTMCjabar https://t.co/qk3JyknJoz # LaÃ ¢ Â € Â¦
Fri Dec 26 06:53:34 +0000 2014,At RSUD Kota Bogor Ã¢Â€Â” https://t.co/PBSrVTHSRe,At RSUD Kota Bogor Ã ¢ Â € Â ”https://t.co/PBSrVTHSRe
Sat Dec 19 14:55:47 +0000 2015,Malam mingguan (at RSUD Kota Bogor) [pic] Ã¢Â€Â” https://t.co/mWwld0aRjH,Weekly night (at RSUD Kota Bogor) [pic] Ã ¢ Â € Â ”https://t.co/mWwld0aRjH
Tue Dec 26 02:31:51 +0000 2017,Meski Sakit Kader Tansa Kembara Kota Bogor Melaju Sampai Finish https://t.co/YKqk9XIphC https://t.co/jZuajtVjWf,"Despite being sick, the Tansa Kembara cadre in Bogor City advances to the finish https://t.co/YKqk9XIphC https://t.co/jZuajtVjWf"
Sat Sep 07 14:40:53 +0000 2019,Viral Postingan Keluarga Pasien Keluhkan Pelayanan RSUD Kota Bogor #TauCepatTanpaBatas #BeritaTerkiniÃ¢Â€Â¦ https://t.co/FwayfL0o9X,Viral Posts of Patients' Families Complaining of Bogor City Hospital Services #TauCepatTanpaBatas # BeritaTerkiniÃ ¢ Â € Â¦ https://t.co/FwayfL0o9X
Thu Feb 08 07:30:06 +0000 2018,"Radar Bogor : RSUD Kota Bogor Sediakan Cath Lab BOGORÃ¢Â€Â“RADAR BOGOR, Rumah Sakit Umum Daerah (RS  https://t.co/Xr3t3B0Ghd","Radar Bogor: Bogor City Hospital Provides Cath Lab BOGORÃ ¢ Â € Â “RADAR BOGOR, Regional General Hospital (RS https://t.co/Xr3t3B0Ghd"
Fri Nov 22 07:50:29 +0000 2013,"Pernah ke THT di RSIA kota Bogor,g ada sepatah katapun dr dokter tsbt yg menjelaskan ttg telinga sy,hanya tulis resep @TrioMacan2000","Ever been to ENT at RSIA city of Bogor, there was not a word from the doctor who explained about my ear, just write a prescription @ TrioMacan2000"
Sun Feb 21 06:44:48 +0000 2016,"Dokter bedah plastik sini balikin duitmu ""@republikaonline: Penerapan Plastik Berbayar di Kota Bogor Bertahap https://t.co/6IJaXj8H7u""","Plastic surgeon here give your money back ""@republikaonline: Gradual Application of Paid Plastics in Bogor City https://t.co/6IJaXj8H7u"""
Thu May 04 10:20:03 +0000 2017,"Dinas Kesehatan Kota Bogor, Jawa Barat menyelenggarakan Lomba Balita Sejahtera Indonesia (LBSI) 2017 dalam rangka... https://t.co/fznPeRWxAk","The Health Office of the City of Bogor, West Java held a 2017 Prosperous Childhood Competition for Indonesia (LBSI) in the context of ... https://t.co/fznPeRWxAk"
Tue May 31 15:43:57 +0000 2016,Dinkes Kota Bogor Bentuk Pelajar Duta KTR: Dinas Kesehatan Kota Bogor Provinsi Jawa Barat menggenc... https://t.co/moTBa57prj #InfoBogor,"Bogor City Health Office Forms KTR Ambassador Students: The Health Office of Bogor City, West Java Province is intensifying ... https://t.co/moTBa57prj #InfoBogor"
Tue Jun 11 06:15:44 +0000 2013,Komisi Pemilihan Umum (KPU) Kota Bogor bersama Ikatan Dokter Indonesia (IDI) Kota Bogor jajaki kerjasama terkait... http://t.co/KBFcZRdZ54,The General Election Commission (KPU) of Bogor City together with the Indonesian Doctors Association (IDI) of Bogor City are exploring related collaborations ... http://t.co/KBFcZRdZ54
Mon Aug 05 01:55:50 +0000 2019,"Senin 05 Agustus 2019, Pukul 07.30 Wib, Kapolsek Bogor Barat Kompol Sundarti SH , Melaksanakan giat gatur lalin pagÃ¢Â€Â¦ https://t.co/PestnNn4MG","Monday, August 5 2019, at 07.30 WIB, West Bogor Police Chief Kompol Sundarti SH, Carrying out vigorous traffic of the weekÃ ¢ Â € Â¦ https://t.co/PestnNn4MG"
Mon Dec 14 04:15:58 +0000 2015,"Ratusan Karyawan Rumah Sakit Demo di Bogor: Ratusan karyawan Rumah Sakit Marzoeki Mahdi, Kota Bogor, Jawa Bara... https://t.co/UHYw1jHvnS","Hundreds of Employees at Demo Hospital in Bogor: Hundreds of employees at Marzoeki Mahdi Hospital, Bogor City, Java Bara ... https://t.co/UHYw1jHvnS"
Sun Aug 05 10:14:08 +0000 2018,Perwal Kota Bogor No 15/2015 Tentang Pedoman Pembentukan Dewan Pengawas Badan Layanan Umum Daerah RSUD Kota Bogor https://t.co/GvinobiiSZ,Bogor City Regulation No. 15/2015 concerning Guidelines for the Establishment of the Supervisory Board for Regional Public Service Bodies of Bogor City Hospital https://t.co/GvinobiiSZ
Sat Jun 01 14:35:30 +0000 2019,"Pemeriksaan Kesehatan Mudik Gratis dan Pemeriksaan Narkoba untuk Pengemudi dan Crew, Dinkes Kota Bogor Terjunkan 4Ã¢Â€Â¦ https://t.co/vfT5ofHtuR","Free Homecoming Health Check and Drug Checkup for Drivers and Crew, Bogor City Health Office sends 4Ã ¢ Â € Â¦ https://t.co/vfT5ofHtuR"
Fri Mar 23 09:44:26 +0000 2018,"1.188 Kasus Tuberkulosis Ditemukan di Kota Bogor, Ini Data yang Diungkap Dinkes https://t.co/FFfao09uYw","1,188 Tuberculosis Cases Found in Bogor City, this is the Data revealed by the Health Office https://t.co/FFfao09uYw"
Fri Nov 23 23:44:09 +0000 2018,Sudah seharusnya angkutan umum di Kota Bogor adalah angkutan umum yang nyaman dan sehat tanpa asap rokok.Ã¢Â€Â¦ https://t.co/V9SCUTHnVK,Public transportation in Bogor City should be public transportation that is comfortable and healthy without cigarette smoke. Ã ¢ Â € Â¦ https://t.co/V9SCUTHnVK
Wed Jun 27 05:28:38 +0000 2018,"Kupercayakan memilih pemimpin, semoga amanah ya bapak2. Menjadikan kota Bogor lebih tertib, sehat, rapi dan Jawa BaÃ¢Â€Â¦ https://t.co/KcHlRpowEs","I entrusted you to choose a leader, hopefully it is trustworthy, gentlemen. Making the city of Bogor more orderly, healthier, tidy and Javanese BaÃ ¢ Â € Â¦ https://t.co/KcHlRpowEs"
Mon Dec 28 14:41:07 +0000 2020,@kochengfess Ini udah senior banget kali ya konsul doang 200K? Di kota Bogor sekelas dr. Setyo yang udah senior 200Ã¢Â€Â¦ https://t.co/EB1pMks0xl,"@kochengfess This is already a really senior, isn't it the only 200K consul? In the city of Bogor, a classmate of dr. Setyo who is already a senior 200Ã ¢ Â € Â¦ https://t.co/EB1pMks0xl"
Wed Jul 08 23:08:52 +0000 2015,"Dinkes Bogor Intensifkan Bimtek Puskesmas Selama Ramadhan: Dinas Kesehatan Kota Bogor, Jawa Barat, ... http://t.co/FW6PIjmnba #InfoBogor","Bogor Health Office Intensifies Puskesmas Bimtek During Ramadan: Bogor City Health Office, West Java, ... http://t.co/FW6PIjmnba #InfoBogor"
Tue Oct 20 04:59:02 +0000 2015,[Google News] Wali Kota Bogor Minta Layanan RSUD Sentuh Lapisan Masyarakat - Warta Kota https://t.co/1DSZmaAcU2,[Google News] The Mayor of Bogor Requests for Hospital Services to Touch the Community - Warta Kota https://t.co/1DSZmaAcU2
Tue Sep 11 14:37:14 +0000 2018,@PemkotaBogor Anak saya siswa kelas X SMK Bina Informatika Kota Bogor mengalami kekerasan fisik berupa hukuman pushÃ¢Â€Â¦ https://t.co/cGkUlwHeSp,"@PemkotaBogor My child is a grade X student of SMK Bina Informatika, Bogor City, who has experienced physical violence in the form of a pushÃ ¢ Â € Â¦ https://t.co/cGkUlwHeSp"
Wed Aug 15 16:13:04 +0000 2018,11-win streak! by ZHASK. @ BPJS Kesehatan Kota Bogor https://t.co/e41RpaXWwB,11-win streak! by ZHASK. @ BPJS Kesehatan Kota Bogor https://t.co/e41RpaXWwB
Tue Aug 05 06:54:07 +0000 2014,"Kota Bogor Akan Punya RSUD Baru: Ada kabar baik bagi warga Kota Bogor. Pasalnya, Kota bogor akan memiliki  Rum... http://t.co/87rF0DeyMW","Bogor City Will Have New Hospital: There is good news for Bogor City residents. The reason is, the city of Bogor will have Rum ... http://t.co/87rF0DeyMW"
Thu Nov 26 09:42:22 +0000 2020,"@MrsRachelIn Rizieq Shihab dirawat di rumah sakit di RS UMMI, Kota Bogor, Jawa Barat.  diobservasi oleh tim dokter,Ã¢Â€Â¦ https://t.co/Y2qXTXIPpO","@MrsRachelIn Rizieq Shihab is hospitalized at UMMI Hospital, Bogor City, West Java. observed by a team of doctors, Ã ¢ Â € Â¦ https://t.co/Y2qXTXIPpO"
Wed Nov 18 12:41:04 +0000 2020,Presiden @Jokowi meninjau simulasi vaksinasi Covid-19 untuk mempersiapkan standar operasional prosedur dan tata carÃ¢Â€Â¦ https://t.co/mIizgBgGlM,President @Jokowi reviewed the Covid-19 vaccination simulation to prepare standard operating procedures and procedures for the companyÃ ¢ Â € Â¦ https://t.co/mIizgBgGlM
Thu Mar 03 10:11:23 +0000 2016,RSUD Kota Bogor Bantah Tolak Pasien BPJS https://t.co/S7ohmGwvtq,Bogor City Hospital Denies Rejecting BPJS Patients https://t.co/S7ohmGwvtq
Sat Feb 06 03:42:40 +0000 2016,RSUD Kota Bogor Tambah Tiga Ruang VIP untuk Pasien DBD... https://t.co/D2gX1ydzXX,Bogor City Hospital Adds Three VIP Rooms for DHF Patients ... https://t.co/D2gX1ydzXX
Tue May 21 10:45:17 +0000 2013,"@tidvrberjalan @doniiblis @ADefenders minta info dokter di seputaran kota bogor, untuk rabies dan penyembuhan penyakit kulit 'caplak'","@tidvrberjalan @doniiblis @ADefenders ask for info from doctors around the city of Bogor, for rabies and curing skin disease 'tick'"
Wed Dec 09 05:14:08 +0000 2020,Perwal Kota Bogor No 20/2014 Tentang Pengelolaan Keuangan Badan Badan Layanan Umum Daerah RSUD Kota Bogor https://t.co/J8CsdO7jk6,Bogor City Regulation No. 20/2014 concerning Financial Management of Regional Public Service Bodies of Bogor City Hospital https://t.co/J8CsdO7jk6
Thu Mar 01 16:07:15 +0000 2018,"Mendampingi Ibu Hasanah, sakit lmph sudah 5 thn, pemeriksaan di Poli Syaraf RS Marzuki Mahdi Kota Bogor. Baik2 ya bÃ¢Â€Â¦ https://t.co/frzWrXYnXi","Accompanying Mrs. Hasanah, Imph has been ill for 5 years, examination at the Neurology Clinic at Marzuki Mahdi Hospital, Bogor City. Fine yes bÃ ¢ Â € Â¦ https://t.co/frzWrXYnXi"
Mon Sep 08 06:55:46 +0000 2014,Pasien Rumah Sakit Loncat dari Lantai 10: Seorang pasien Rumah Sakit Azra Kota Bogor bunuh diri dengan melompa... http://t.co/a54ivsh7CO,"Hospital Patient Jumps from 10th Floor: A patient at Azra Hospital, Bogor City, commits suicide by pumping ... http://t.co/a54ivsh7CO"
Sat Nov 30 19:53:48 +0000 2013,Jumlah penderita HIV/AIDS di Kota Bogor makin memprihatinkan. Tahun ini  ada 2015 warga yang mengidap penyakit... http://t.co/Wj9643dN7l,The number of HIV / AIDS sufferers in the city of Bogor is increasingly concerning. This year there are 2015 residents who suffer from ... http://t.co/Wj9643dN7l
Tue Mar 10 11:03:29 +0000 2015,Cepat sembuh JerÃ°ÂŸÂ˜Â¢ tanpa lu Unggul College sepiÃ°ÂŸÂ˜Â– (with Jeremy at RSUD Kota Bogor) Ã¢Â€Â” https://t.co/0CFduv2dWr,Get well soon JerÃ ° ÂŸÂ˜Â ¢ without you Superior College is quietÃ ° ÂŸÂ˜Â– (with Jeremy at Bogor City Hospital) Ã ¢ Â € Â ”https://t.co/0CFduv2dWr
Mon Oct 14 12:29:42 +0000 2019,@ersyadmd @RafiAEsh @HallyenaR Orang bogor gay https://t.co/PXQix7OB5A,@ersyadmd @RafiAEsh @HallyenaR People bogor gay https://t.co/PXQix7OB5A
Sun May 31 07:07:23 +0000 2015,Dinkes Kota Bogor Sosialisasikan Perilaku Hidup Bersih dan Sehat http://t.co/lHztJGhRAb,Bogor City Health Office Promotes Clean and Healthy Behavior http://t.co/lHztJGhRAb
Mon Nov 10 03:08:32 +0000 2014,#pendampinganberobat Dinar (17) &amp; Romlah (55) ke Puskesmas Dinkes Kota Bogor. @eka_sastra @BimaAryaS @radarpolitik @dinkeskota @lmpbogor,#supplementing Medicine Dinar (17) & amp; Romlah (55) to the Puskesmas Health Office Bogor City. @Real_Real_Real @Real_Real_Real_Real @Real_Real_Real_Real
Thu Sep 26 03:44:28 +0000 2013,"DENGAN JAMKESDA, ORANG MISKIN DILARANG SAKIT! - SAPA INDONESIA - Melawan Pemiskinan http://t.co/KmP1pzquu9","WITH JAMKESDA, POOR PEOPLE ARE PROHIBITED TO SICK! - SAPA INDONESIA - Fighting Impoverishment http://t.co/KmP1pzquu9"
Thu May 02 15:13:55 +0000 2013,"@baladdody selamat malam juga pa Dody,Semoga sehat selalu dan sukses bs memimpin bogor dan memajuka olahraga kota bogor terutama BASKET","@baladdody Good evening too Dody, I wish you good health and success, can you lead Bogor and advance the sports of the city of Bogor, especially BASKET"
Thu Sep 20 05:58:47 +0000 2018,Kegiatan Dinkes Kota Bogor Yang Harus Dihadiri - ANTARA News Megapolitan https://t.co/4jkzFe2rKd,Activities of Bogor City Health Office that Must Be Attended - ANTARA News Megapolitan https://t.co/4jkzFe2rKd
Tue Jul 08 01:40:15 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil... http://t.co/iZFDgNiNqx,Mobil Talk to help the problem of a healthy and prosperous family: Mayor of Bogor Bima Arya is optimistic that Mobil ... http://t.co/iZFDgNiNqx
Fri Jun 06 23:51:04 +0000 2014,"Hati2 sebab ""@tempodotco: 95 Persen Kelurahan di Kota Bogor Endemis DBD http://t.co/iYc9dZCQaI""","Be careful because ""@tempodotco: 95 Percent of Urban Villages in Bogor City Endemic to DHF http://t.co/iYc9dZCQaI"""
Sun Nov 29 04:41:52 +0000 2020,Tim Dokter Kecam Wali Kota Bogor Bima Arya Intervensi Tindakan Medis Rizieq Shihab https://t.co/FcUB6GvTQ8,"Team of Doctors Condemns Bogor Mayor, Bima Arya, Intervention for Medical Treatment Rizieq Shihab https://t.co/FcUB6GvTQ8"
Sat Nov 28 13:59:09 +0000 2020,Satgas Covid-19 Kota Bogor Swab Test 3 Perawat Habib Rizieq di RS UMMI https://t.co/9RBWkinaIJ,Bogor City Covid-19 Task Force Swab Test 3 Nurse Habib Rizieq at UMMI Hospital https://t.co/9RBWkinaIJ
