created_at,text,tweet_en
Sun Jan 26 23:25:33 +0000 2020,FKTP Kota Palembang Terapkan Sistem Antrian Elektronik yang terhubung dengan Mobile JKN https://t.co/ET71cEMPsU,Palembang City FKTP Implements an Electronic Queuing System connected to Mobile JKN https://t.co/ET71cEMPsU
Sat Sep 07 09:58:34 +0000 2019,"Dilansir dari Sriwijaya Post pada Sabtu, 7 September 2019. DPMPTSP Kota Palembang Pertama di Indonesia Terapkan ValÃ¢Â€Â¦ https://t.co/OUr1LxEbLe","Reporting from Sriwijaya Post on Saturday, September 7 2019. The First Palembang City DPMPTSP in Indonesia Implements ValÃ ¢ Â € Â¦ https://t.co/OUr1LxEbLe"
Thu Jul 17 09:25:56 +0000 2014,"Mengaku Sakit, Istri Muda Wali Kota Palembang Batal Diperiksa http://t.co/GMUMt6YfaA","Confessing to be sick, the young wife of the Mayor of Palembang cancels the examination http://t.co/GMUMt6YfaA"
Sun Jul 26 02:12:20 +0000 2015,"#infoSehat Rumah sakit di Palembang penuh seusai lebaran: Sejumlah rumah sakit di Kota Palembang, S... http://t.co/dddcYL0pvK #Mojokerto","#infoSehat Hospitals in Palembang full after Eid: A number of hospitals in Palembang City, S ... http://t.co/dddcYL0pvK #Mojokerto"
Thu Sep 25 01:04:04 +0000 2014,Kami semua perawat dari kota palembang juga ikut terjun untuk hari bersejarah ini buat kita @INDONESIANURSE selamat berjuang para perawat,We all nurses from the city of Palembang also jumped in for this historic day for us @INDONESIANURSE survived the struggles of nurses
Thu Jul 17 09:12:28 +0000 2014,"Mengaku Sakit, Istri Muda Wali Kota Palembang Batal Diperiksa","Confessing to be sick, the young wife of the Mayor of Palembang was canceled"
Mon Feb 09 05:43:13 +0000 2015,"Sumsel - 115 Kasus DBD, 2 Meninggal Dunia: Penyakit  Demam Berdarah Dengue (DBD) di Kota Palembang harus sanga... http://t.co/1utyUXB9cJ","South Sumatra - 115 DHF Cases, 2 Died: Dengue Hemorrhagic Fever (DHF) in Palembang City must be very ... http://t.co/1utyUXB9cJ"
Mon Oct 21 00:29:09 +0000 2013,"#BeritaPLG Penderita DBD Meningkat 15 Persen: Kepala Dinas Kesehatan Kota Palembang Anton Suwindro mengatakan,... http://t.co/o9qZBxoLnA","#BeritaPLG DHF Sufferers Increase 15 Percent: Head of Palembang City Health Office Anton Suwindro said, ... http://t.co/o9qZBxoLnA"
Wed Nov 27 13:15:56 +0000 2019,Harnojoyo Ajak Kader Lingkungan Sehat (LKS) Jaga Kebersihan Kota Palembang https://t.co/pY4tdNEW1u,Harnojoyo Invites Healthy Environment Cadres (LKS) to Maintain the Cleanliness of Palembang City https://t.co/pY4tdNEW1u
Fri Aug 02 03:27:31 +0000 2013,"Kartu Palembang Sehat Didesain Ulang: Ã¢Â€Â¢Ã‚Â Ã‚Â  Ã‚Â Kartu Lama Ditarik Secara bertahap, Dinas Kesehatan Kota Palembang ... http://t.co/KijOqkitbR","Palembang Sehat Card Redesigned: Ã ¢ Â € Â ¢ Ã‚Â Ã‚Â Ã‚Â Old Cards Withdrawn Gradually, Palembang City Health Office ... http://t.co/KijOqkitbR"
Wed Jan 10 04:53:17 +0000 2018,Turut serta hadir &amp; Melepas Peserta Gowes dalam rangka HUT RSMH Palembang bersama Wali Kota Palembang H. HarnojoyoÃ¢Â€Â¦ https://t.co/CmprlOq2rL,"Also attend & amp; Releasing the Participants of the Ride in the framework of the Palembang RSMH Anniversary with the Mayor of Palembang, H. HarnojoyoÃ ¢ Â € Â¦ https://t.co/CmprlOq2rL"
Thu Sep 28 02:09:24 +0000 2017,"PALEMBANG, Kabarberita.id - Mantan Wali Kota Palembang 2013-2018 Romi Herton meninggal dunia di Rumah Sakit... https://t.co/XgznxxKgM4","PALEMBANG, Kabarberita.id - Former Mayor of Palembang 2013-2018 Romi Herton passed away at the hospital ... https://t.co/XgznxxKgM4"
Tue May 07 09:32:00 +0000 2019,Dan manfaat Haul &amp; Ziarah Kubra ini secara zhahir jadi destinasi wisata religi yang akan terus membumi di Kota PaleÃ¢Â€Â¦ https://t.co/WlPIhyj6fC,And the benefits of Haul & amp; This pilgrimage to Kubra has become a religious tourism destination that will continue to be grounded in the City of PaleÃ ¢ Â € Â¦ https://t.co/WlPIhyj6fC
Mon Jul 11 08:56:20 +0000 2016,Rumah Sakit di Kota Palembang Terima Ancaman Teror Bom https://t.co/83dPAXeCln,Hospital in Palembang City Receives Bomb Terror Threats https://t.co/83dPAXeCln
Sun Mar 17 10:56:23 +0000 2019,Tak kenyang maka tak sehat.Maka dari itu khusus Beeners dan Emboolers yang ada di kota palembang..PROMOBUY 1 GEÃ¢Â€Â¦ https://t.co/kY2NiV4KRQ,"Not full, it's not healthy. That's why Beeners and Emboolers in Palembang city..PROMOBUY 1 GEÃ ¢ Â € Â¦ https://t.co/kY2NiV4KRQ"
Fri Jan 11 11:05:14 +0000 2019,"@devidekker Ga, di Bandung. Nama tokonya Palembang. Deketan dengan Toko Obat Pandu. Lokasinya di jalan Sudirman. KaÃ¢Â€Â¦ https://t.co/u3wskRjNGK","@devidekker Ga, in Bandung. The name of the shop is Palembang. Close to the Drugstore Pandu. The location is on Jalan Sudirman. KaÃ ¢ Â € Â¦ https://t.co/u3wskRjNGK"
Wed Mar 20 07:20:13 +0000 2019,Tak kenyang maka tak sehat.Maka dari itu khusus Beeners dan Emboolers yang ada di kota palembang..PROMO BUY 1 GEÃ¢Â€Â¦ https://t.co/3SmnJRzrqZ,"Not full, it's not healthy. That's why Beeners and Emboolers in Palembang city..PROMO BUY 1 GEÃ ¢ Â € Â¦ https://t.co/3SmnJRzrqZ"
Fri Aug 22 13:12:27 +0000 2014,Sumsel - Vaksinasi-Pemeriksaan Kesehatan CJH Tetap Dilayani: Dinas Kesehatan (Dinkes) Kota Palembang telah men... http://t.co/0JqL3d3AR4,South Sumatra - Vaccinations-CJH Health Checks Remain Served: The Palembang City Health Office (Dinkes) has been ... http://t.co/0JqL3d3AR4
Sat Sep 07 10:00:04 +0000 2019,"Dilansir dari Palembang Pos pada Sabtu, 7 September 2019. DPMPTSP Kota Palembang Pertama di Indonesia Terapkan ValiÃ¢Â€Â¦ https://t.co/wa219EpneR","Reporting from Palembang Pos on Saturday, September 7 2019. The First Palembang City DPMPTSP Implemented ValiÃ ¢ Â € Â¦ https://t.co/wa219EpneR"
Tue Jun 17 05:28:02 +0000 2014,Sehat kwek RT@H_ElaineJKT48: Halo! Siang smua! Slamat ulang tahun kota Palembang.. Semoga makin yang ++! Gimana kabar kalian? Kwek,Healthy quack RT @ H_ElaineJKT48: Hello! Good afternoon! Happy birthday to Palembang city .. Hopefully it will get better ++! How are you? Kwek
Sun Nov 15 18:51:02 +0000 2020,"H Burlian, suami Calon Wakil Bupati (Cawabub) nomor urut 01 Suarti dikabarkan meninggal dunia pada Minggu (15/11) sÃ¢Â€Â¦ https://t.co/nx8hBce4zk","H Burlian, husband of Candidate for Deputy Regent (Cawabub) serial number 01 Suarti, reportedly passed away on Sunday (15/11) sÃ ¢ Â € Â¦ https://t.co/nx8hBce4zk"
Wed Feb 03 18:20:11 +0000 2016,Tribun: Anak-anak di Kota Palembang Mulai Terjangkit Demam Berdarah: Sejak dua bulan lalu penderitaÃ¢Â€Â¦ https://t.co/pr01KsljzM #NewsToday,Tribune: Children in Palembang City Start to Have Dengue Fever: Since two months ago the sufferer was Ã ¢ Â € Â¦ https://t.co/pr01KsljzM #NewsToday
Mon Feb 02 08:06:37 +0000 2015,"Sumsel - Palembang Tertinggi Jumlah Pasien DBD, Ini Penyebabnya: Kota Palembang tertinggi angka penderita dema... http://t.co/9F2g7dg1sW","South Sumatra - Palembang has the highest number of dengue fever patients, this is the reason: Palembang has the highest number of dengue sufferers ... http://t.co/9F2g7dg1sW"
Sun Jul 26 02:16:54 +0000 2015,"Rumah sakit di Palembang penuh seusai lebaran: Sejumlah rumah sakit di Kota Palembang, Sumatera Selatan penuh ... http://t.co/24hULUHwIU","Hospitals in Palembang full after Eid: A number of hospitals in Palembang City, South Sumatra are full ... http://t.co/24hULUHwIU"
Mon Jul 11 08:55:24 +0000 2016,Rumah Sakit di Kota Palembang Terima Ancaman Teror Bom: Ancaman  diterima salah seorang staf rumah sakit dari... https://t.co/ql4Qen4WSB,Hospital in Palembang City Receives Bomb Terror Threat: Threat received by a hospital staff member from ... https://t.co/ql4Qen4WSB
Fri Sep 06 04:05:38 +0000 2019,Kabut asapÃ‚Â pekat yang menyelimuti Kota Palembang berdampak buruk pada kesehatan. Karena itu Dinas Kesehatan (DinkesÃ¢Â€Â¦ https://t.co/WW3ZIK66oD,The thick smog that covers the city of Palembang has a negative impact on health. Therefore the Health Office (DinkesÃ ¢ Â € Â¦ https://t.co/WW3ZIK66oD
Sat Jan 17 02:15:59 +0000 2015,Sumsel - Catatan Khusus untuk RSUD BARI: Komisi IV Dewan Perwakilan Rakyat Daerah (DPRD) Kota Palembang memint... http://t.co/BphguRvmJ5,South Sumatra - Special Note for RSUD BARI: Commission IV of the Palembang City Regional Representative Council (DPRD) requests ... http://t.co/BphguRvmJ5
Tue Nov 17 13:02:34 +0000 2015,malam terakhir buk dokter d kota palembang bakalan kangen lgi (with Mentari at Dwikora II Residence) Ã¢Â€Â” https://t.co/jh4x0HsSr8,Last night the doctor in the city of Palembang will miss you again (with Mentari at Dwikora II Residence) Ã ¢ Â € Â ”https://t.co/jh4x0HsSr8
Mon Mar 07 09:31:13 +0000 2016,Status Terakhir di WA Dokter Cantik Asal Balikpapan yang Hilang ... - Banjarmasin Post https://t.co/Of2LMX5oYK,"Last Status in WA, a Beautiful Doctor from Balikpapan, Who Disappeared ... - Banjarmasin Post https://t.co/Of2LMX5oYK"
Tue May 07 09:28:01 +0000 2019,dan manfaat Haul dan Ziarah Kubra ini secara zhahir menjadi destinasi wisata religi yang akan terus membumi di KotaÃ¢Â€Â¦ https://t.co/hFBZgIkPQA,and the benefits of Haul and Kubra Pilgrimage will eventually become a religious tourism destination that will continue to be grounded in the CityÃ ¢ Â € Â¦ https://t.co/hFBZgIkPQA
Sat Aug 16 01:41:26 +0000 2014,Oknum PNS Diduga Sekap Perawat: POLRESTA Ã¢Â€Â“ Apa yang dilakukan salah satu oknum PNS di Kota Palembang berinisia... http://t.co/gYLP6FbtO7,Civil servants suspected of being a nurse: POLRESTA Ã ¢ Â € Â “What did one of the civil servants in Palembang City have the initials ... http://t.co/gYLP6FbtO7
Wed Feb 03 18:29:44 +0000 2016,Anak-anak di Kota Palembang Mulai Terjangkit Demam Berdarah https://t.co/8mfiLJN7FT,Children in Palembang City Start to Have Dengue Fever https://t.co/8mfiLJN7FT
Tue Jul 28 14:22:49 +0000 2015,Puskesmas Palembang mulai periksa kesehatan calon haji: Sejumlah Puskesmas besar di Kota Palembang Sumatera Se... http://t.co/yFAe0wnQBx,Puskesmas Palembang starts checking the health of prospective pilgrims: A number of large Puskesmas in Palembang City Sumatra Se ... http://t.co/yFAe0wnQBx
Mon Mar 20 11:29:39 +0000 2017,1.000 anak ikut kampanye sikat gigi sejak dini: Persatuan Dokter Gigi Indonesia Kota Palembang mengajak 1.000 anakÃ¢Â€Â¦ https://t.co/NrrdpPe4rF,"1,000 children join the toothbrush campaign from an early age: the Palembang City Indonesian Dentists Association invites 1,000 childrenÃ ¢ Â € Â¦ https://t.co/NrrdpPe4rF"
Fri Nov 09 05:48:19 +0000 2018,Alhamdulillah. Pukul 8.00 WIB pagi tadi jamaah umrah grup 31 Okt 2018 tiba di Kota Palembang dengan selamat. DisambÃ¢Â€Â¦ https://t.co/v9ojLEMrSa,Alhamdulillah. At 8.00 WIB this morning the Umrah group on 31 Oct 2018 arrived in Palembang safely. DisambÃ ¢ Â € Â¦ https://t.co/v9ojLEMrSa
Tue Feb 07 05:54:52 +0000 2017,Daftar Puskesmas di Kota Palembang Provinsi Sumatera Selatan https://t.co/KtzL0Hu7I3,"List of Puskesmas in Palembang City, South Sumatra Province https://t.co/KtzL0Hu7I3"
Fri Sep 07 06:04:28 +0000 2018,I added a video to a @YouTube playlist https://t.co/zzsx7tAk1N Dialog Interaktif Bersama BPJS Kesehatan Kota Palembang,I added a video to a @YouTube playlist https://t.co/zzsx7tAk1N Interactive Dialogue with BPJS Kesehatan Palembang City
Wed Oct 21 07:00:06 +0000 2020,"Untuk mendukung penggemar sepeda dalam meningkatkan kebiasaan hidup sehat di era new normal, Pemerintah Kota PalembÃ¢Â€Â¦ https://t.co/C3nlt8nzdE","To support bicycle enthusiasts in improving healthy habits in the new normal era, the City Government of PalembÃ ¢ Â € Â¦ https://t.co/C3nlt8nzdE"
Fri Nov 20 09:44:33 +0000 2015,#InfoKito dr Mella mengatakan penyakit ISPA menyerang dikarenakan cuaca kota Palembang masih tidak men... https://t.co/8vrEYx2LiY 3BunPal,#InfoKito Dr. Mella said the ARI disease was attacking because the weather in Palembang city was still not ... https://t.co/8vrEYx2LiY 3BunPal
Thu Oct 02 14:30:00 +0000 2014,Sumsel - Dinkes Warning Masyarakat Palembang: Walaupun kabut asap di Kota Palembang sudah mulai berkurang dala... http://t.co/PLXeEBI64a,South Sumatra - Health Office Warning Palembang People: Even though the smog in Palembang City has started to decrease in ... http://t.co/PLXeEBI64a
Fri Oct 25 13:14:20 +0000 2013,Hdup sehat dan akan menambah banyaknya wisatawan yg akn berkunjung k salah satu  icon kota Palembang. Sangat bermanfaat kan? *9,"Live healthy and will increase the number of tourists who will visit one of the icons of Palembang city. Very useful, right? * 9"
Sat Jul 19 13:38:39 +0000 2014,Jali jali kota palembang dan sekitarnya with direksi @bpjs,"Jali jali, Palembang city and its surroundings with @bpjs directors"
Sun Jan 10 15:13:13 +0000 2016,"@jokowi ass.pak joko widodo.mau tanya kenapa program kartu pintar dan kartu sehat tdk sampe ke kota palembang,terutama daerah ilir timur 1","@jokowi ass.pak joko widodo.want to ask why the smart card and health card programs did not arrive in Palembang city, especially the Ilir Timur area 1"
Thu Feb 04 23:10:14 +0000 2016,"Terinspirasi Menu Rumah Sakit, Wanita Ini Bangun Bisnis Rumah Sehat: Seorang Ibu Rumah Tangga di Kota Palembang membangun bisnis ruma...","Inspired by Hospital Menu, This Woman Builds a Healthy Home Business: A housewife in Palembang City builds a home business ..."
Mon Feb 06 01:07:03 +0000 2017,"Data Resmi Puskesmas di Kota Palembang Provinsi Sumatera Selatan Republik Indonesia, Lengkap dan Reliable https://t.co/VgIDsUbTfx","Official Data of Puskesmas in Palembang City, South Sumatra Province, Republic of Indonesia, Complete and Reliable https://t.co/VgIDsUbTfx"
Wed Jan 16 12:16:03 +0000 2013,Ketua Kesehatan : Mbak Latifah ; Anggota : Dinkes Kota Palembang.,Head of Health: Ms. Latifah; Member: Palembang City Health Office.
Mon Sep 23 07:22:20 +0000 2019,"Peserta JKN-KIS Kota Palembang Tembus 95,28Ã‚Â Persen https://t.co/xhxjOEeB2W https://t.co/OarrUQ9QQh",Palembang City JKN-KIS Participants Reach 95.28Ã‚Â Percent https://t.co/xhxjOEeB2W https://t.co/OarrUQ9QQh
Tue Apr 04 07:04:31 +0000 2017,Perindo pinrang : Rescue ##Perindo Sumsel Fogging Kota Palembang untuk Cegah DBD: DPWÃ¢Â€Â¦ https://t.co/jmWS9wjQIm,Perindo pinrang: Rescue ## Perindo Sumsel Palembang City Fogging to Prevent DHF: DPWÃ ¢ Â € Â¦ https://t.co/jmWS9wjQIm
Sat Feb 04 20:24:45 +0000 2017,"Info Lengkap Apotek di Kota Palembang Provinsi Sumatera Selatan Republik Indonesia, Valid dan Reliable https://t.co/BZLc8oQjjz","Complete Info on Pharmacies in Palembang City, South Sumatra Province, Republic of Indonesia, Valid and Reliable https://t.co/BZLc8oQjjz"
Thu Mar 30 13:54:32 +0000 2017,"Hey temen sekolah putih abu abu, selamat bertambah usia Ã°ÂŸÂ˜Â˜Ã°ÂŸÂ˜Â˜ semoga berkah, sehatÃ¢Â€Â¦ (w/ Irina at Kota Palembang) Ã¢Â€Â” https://t.co/TVONHmQ6xQ","Hey gray school friends, happy age Ã ° ÂŸÂ˜Â˜Ã ° ÂŸÂ˜Â˜ good luck, healthyÃ ¢ Â € Â¦ (w / Irina at Palembang City) Ã ¢ Â € Â ”https: // t .co / TVONHmQ6xQ"
Wed Feb 03 18:25:12 +0000 2016,Anak-anak di Kota Palembang Mulai Terjangkit Demam Berdarah: Sejak dua bulan lalu penderita demam berdarah yan... https://t.co/YjolMMDSKK,"Children in Palembang City Start to Have Dengue Fever: Since two months ago, dengue fever sufferers who ... https://t.co/YjolMMDSKK"
Mon Oct 21 03:16:23 +0000 2019,Kabut asap pekat nampak memenuhi jalan-jalan di Kota Palembang pada Senin pagi. https://t.co/1gPlUSjCZE,Dense smog appeared to fill the streets of Palembang City on Monday morning. https://t.co/1gPlUSjCZE
Sat Jan 28 15:57:54 +0000 2017,"Data Resmi Puskesmas di Kota Palembang Provinsi Sumatera Selatan Republik Indonesia, Lengkap dan Reliable https://t.co/P25PZAb3BB","Official Data of Puskesmas in Palembang City, South Sumatra Province, Republic of Indonesia, Complete and Reliable https://t.co/P25PZAb3BB"
Tue Jun 17 05:33:16 +0000 2014,"@H_ElaineJKT48 Iya siang juga! Semoga makin maju ya kwek kota Palembang.. Sehat wal alfiat, gimana kabar nya bebek? Kwek :3 #Duck","@ H_ElaineJKT48 Yes, afternoon too! Hopefully it will be more advanced, the Palembang city kwek. Healthy and healthy, how are the ducks? Kwek: 3 #Duck"
Wed Nov 27 13:26:09 +0000 2019,Harnojoyo Ajak Kader Lingkungan Sehat (LKS) Jaga Kebersihan Kota Palembang https://t.co/lsQi62q0t1,Harnojoyo Invites Healthy Environment Cadres (LKS) to Maintain the Cleanliness of Palembang City https://t.co/lsQi62q0t1
Mon Sep 07 11:54:51 +0000 2015,"Palembang diproyeksikan jadi kota sehat: Kota Palembang, Sumatera Selatan diproyeksikan menjadi kota sehat sec... http://t.co/B2VjT9pCps","Palembang is projected to be a healthy city: Palembang City, South Sumatra is projected to be a healthy city ... http://t.co/B2VjT9pCps"
Wed Jul 31 04:33:41 +0000 2013,Dinkes Palembang Sidak di Carrefour PS (Foto): Kepala Dinas Kesehatan Kota Palembang memeriksa parsel dan maka... http://t.co/erC63DedKO,Palembang Health Office Sidak at Carrefour PS (Photo): Head of Palembang City Health Office checks the parcels and then ... http://t.co/erC63DedKO
Wed Dec 16 08:14:49 +0000 2020,"@BPJSKesehatanRI Selamat Sore, Saya mau mengaktifkan kembali kepesertaan bpjs sy dr PPU ke Peserta Mandiri. Sy udahÃ¢Â€Â¦ https://t.co/NSJEFLPsJ3","@BPJSK KesehatanRI Good evening, I want to reactivate the membership of my bpjs from PPU to Independent Participants. I'm alreadyÃ ¢ Â € Â¦ https://t.co/NSJEFLPsJ3"
Fri Aug 23 04:18:05 +0000 2013,"Layani Atlet, RS Siloam Sriwijaya Siaga 24 Jam: Hal ini dilakukan bekerjasama dengan Dinkes Kota Palembang dan... http://t.co/sEZHNpWoHI","Serving Athletes, Siloam Sriwijaya Hospital 24 Hours: This is done in collaboration with the Palembang City Health Office and ... http://t.co/sEZHNpWoHI"
Thu Sep 05 13:55:25 +0000 2019,"Karhutlah Meluas, Dinkes Bagikan Masker Kepelajar Kota Palembang https://t.co/Qxe9THR37M","Forestry Widespread, Health Office Distributes Palembang Student Masks https://t.co/Qxe9THR37M"
Tue Mar 31 06:42:00 +0000 2015,Palembang - Pemkot Palembang luncurkan Puskesmas tradisional: Pemerintah Kota Palembang Sumatera Selatan melun... http://t.co/8kmvvdZpRW,Palembang - Pemkot Palembang launches traditional Puskesmas: Palembang City Government of South Sumatra launches ... http://t.co/8kmvvdZpRW
Sun Sep 29 04:24:01 +0000 2013,*cerpen* Pada suatu hari gw sakit dalam perjalanan menuju kota palembang. TAMAT,* short story * One day I was sick on the way to the city of Palembang. END
Thu Jan 09 14:36:58 +0000 2020,"Festival ini hadir dengan puncak kemeriahan 10.000 lampion terbesar di kota Palembang, ragam kuliner sehat nabati,Ã¢Â€Â¦ https://t.co/pDqb8vM6T1","This festival comes with the peak of the excitement of the 10,000 largest lanterns in the city of Palembang, a variety of plant-based healthy culinary delights, Ã ¢ Â € Â¦ https://t.co/pDqb8vM6T1"
Mon Feb 02 07:02:08 +0000 2015,#NewsSumsel Palembang Tertinggi Penderita Demam Berdarah: Ada 101 penderita DBD di Kota Palembang. Banyuasin a... http://t.co/YdPWKSAVxA,#NewsSumsel Palembang Highest Dengue Fever Sufferers: There are 101 dengue fever sufferers in Palembang City. Banyuasin a ... http://t.co/YdPWKSAVxA
Fri Sep 06 00:53:34 +0000 2019,"Senam sehat Kankemenag Kota Palembang, Jumat (06/09) (Foto:EED) https://t.co/5QwRhEnYRk","Healthy gymnastics at the Kankemenag of Palembang City, Friday (06/09) (Photo: EED) https://t.co/5QwRhEnYRk"
Fri Jan 10 04:28:29 +0000 2014,"Oke. Sebelom mulai masuk puskesmas, 2 minggu kedepan bakal mondar mandirÃ¢Â€Â¦ (at Dinas Kesehatan Kota Palembang) Ã¢Â€Â” https://t.co/gNGmJBdnDz","Okay. Before starting to enter the puskesmas, in the next 2 weeks there will be pacing ¢ Â € Â¦ (at the Palembang City Health Office) Ã ¢ Â € Â ”https://t.co/gNGmJBdnDz"
Tue Jul 30 13:17:13 +0000 2013,Puluhan Puskesmas Palembang tutup selama lebaran: Dinas Kesehatan Kota Palembang pada lebaran ta... http://t.co/W9p5IVNQk4 @infosumatera,Dozens of Palembang Puskesmas closed during Eid: Palembang City Health Office on Eid ta ... http://t.co/W9p5IVNQk4 @infosumatera
Tue Jul 28 14:20:06 +0000 2015,Puskesmas Palembang mulai periksa kesehatan calon haji: Sejumlah Puskesmas besar di Kota Palembang Sumatera Se... http://t.co/ixrZCGnh77,"Puskesmas Palembang starts checking the health of prospective pilgrims: A number of large Puskesmas in Palembang City, Sumatra ... http://t.co/ixrZCGnh77"
Tue May 07 09:15:45 +0000 2019,dan manfaat Haul dan Ziarah Kubra ini secara zhahir menjadi destinasi wisata religi yang akan terus membumi di KotaÃ¢Â€Â¦ https://t.co/67OwkCgOIx,and the benefits of Haul and Kubra Pilgrimage will eventually become a religious tourism destination that will continue to be grounded in the CityÃ ¢ Â € Â¦ https://t.co/67OwkCgOIx
Sun Jan 26 23:37:46 +0000 2020,FKTP Kota Palembang Terapkan Sistem Antrian Elektronik yang terhubung dengan Mobile JKN https://t.co/lSZm23r1ZG,Palembang City FKTP Implements an Electronic Queuing System connected to Mobile JKN https://t.co/lSZm23r1ZG
Wed Dec 18 13:39:17 +0000 2019,"Cuuuuus member VO2 beserta 5 dus Air VO2 menuju kota Palembang, Sehat dan berkah bersama Air Do'a Teraphy KesehatanÃ¢Â€Â¦ https://t.co/nij5nZwwul","Cuuuus VO2 members along with 5 boxes of VO2 Air to Palembang city, Healthy and blessed with Water Prayer for Health TherapyÃ ¢ Â € Â¦ https://t.co/nij5nZwwul"
Tue Mar 31 06:42:04 +0000 2015,Palembang - Pemkot Palembang luncurkan Puskesmas tradisional: Pemerintah Kota Palembang Sumatera Selatan melun... http://t.co/OBQwcE3v3h,Palembang - City Government of Palembang launches traditional Puskesmas: Palembang City Government of South Sumatra launches ... http://t.co/OBQwcE3v3h
Wed Sep 10 15:04:35 +0000 2014,kota palembang membawa penyakit ke kota laen nya...,Palembang city brings disease to its other city ...
Thu Jul 17 09:19:46 +0000 2014,"Mengaku Sakit, Istri Muda Wali Kota Palembang Batal Diperiksa http://t.co/PW1VpndiFD","Confessing to be sick, the young wife of the Mayor of Palembang cancels the examination http://t.co/PW1VpndiFD"
Mon Jun 11 16:42:07 +0000 2018,"Hay gays! Shalom semuanya, salam sejahtera u kita semua. Kebetulan saya seorang calon dokter yang sekarang sdng melÃ¢Â€Â¦ https://t.co/KTdn4iR70p","Hay gays! Shalom everyone, best wishes to all of us. Incidentally I am a prospective doctor who is currently melÃ ¢ Â € Â¦ https://t.co/KTdn4iR70p"
Wed Jan 29 15:06:08 +0000 2020,Ã¢Â€ÂœAgen Jual Obat Aborsi Asli Di Palembang 081226621415 Obat Aborsi Kota PalembangÃ¢Â€Â by Kamasutra99 https://t.co/NEs2KygH11,"Ã ¢ Â € Â ""Agent Selling Original Abortion Medicines in Palembang 081226621415 Abortion Medicines Palembang CityÃ ¢ Â € Â by Kamasutra99 https://t.co/NEs2KygH11"
Sat Jan 04 08:54:02 +0000 2014,PMI Kota Palembang Bingung Ajukan Klaim BPJS Kesehatan: Untuk mengatasi hal ini pihaknya mengundang salah satu... http://t.co/N2eBC4tvUf,"PMI Palembang City Confused Submitting BPJS Health Claims: To overcome this, his party invited one of the ... http://t.co/N2eBC4tvUf"
Mon Sep 16 06:15:00 +0000 2019,"Dampak Karhutla, Kualitas Udara Kota Palembang Sangat Tidak Sehat https://t.co/BppaXt3zxo","The impact of forest and land fires, the air quality of Palembang City is very unhealthy https://t.co/BppaXt3zxo"
Fri Mar 07 10:30:41 +0000 2014,Kasus DBD di Kota Palembang Menurun Drastis: Penderita demam berdarah di Palembang menurun cukup drastis. Penu... http://t.co/BcmJvVtDnc,DHF cases in Palembang City have decreased drastically: Patients with dengue fever in Palembang have decreased quite drastically. Penu ... http://t.co/BcmJvVtDnc
Wed Nov 27 13:18:58 +0000 2019,Harnojoyo Ajak Kader Lingkungan Sehat (LKS) Jaga Kebersihan Kota Palembang https://t.co/WLTZVdu4G5,Harnojoyo Invites Healthy Environment Cadres (LKS) to Maintain the Cleanliness of Palembang City https://t.co/WLTZVdu4G5
Tue Aug 28 13:19:07 +0000 2018,Disdik Palembang Tetap Izinkan Imunisasi MR ke Sekolah: Dinas Pendidikan (Disdik) Kota Palembang tidak bisa melaranÃ¢Â€Â¦ https://t.co/xDI6jrMbdF,Disdik Palembang Still Permits MR Immunization to Schools: The Palembang City Education Office (Disdik) cannot applyÃ ¢ Â € Â¦ https://t.co/xDI6jrMbdF
Mon Jun 25 12:20:43 +0000 2018,Sehat slalu yah ibu nya dede :* Ã¢Â€Â” merasa penuh semangat di Kota Palembang https://t.co/xxR1yf1l09,"Always healthy, Dede: * Ã ¢ Â € Â ”feeling full of enthusiasm in Palembang City https://t.co/xxR1yf1l09"
Thu Oct 02 14:29:59 +0000 2014,Sumsel - Dinkes Warning Masyarakat Palembang: Walaupun kabut asap di Kota Palembang sudah mulai berkurang dala... http://t.co/JLYjkkOByi,South Sumatra - Dinkes Palembang Community: Even though the smog in Palembang City has started to decrease in ... http://t.co/JLYjkkOByi
Mon Jun 25 12:20:43 +0000 2018,Sehat slalu yah ibu nya dede :* Ã¢Â€Â” merasa penuh semangat di Kota Palembang https://t.co/xxR1yf1l09,"Always healthy, Dede: * Ã ¢ Â € Â ”feeling full of enthusiasm in Palembang City https://t.co/xxR1yf1l09"
Sat Jan 17 02:15:50 +0000 2015,Sumsel - Catatan Khusus untuk RSUD BARI: Komisi IV Dewan Perwakilan Rakyat Daerah (DPRD) Kota Palembang memint... http://t.co/r5x8nwArqg,South Sumatra - Special Note for BARI Regional Hospital: Commission IV of the Palembang City Regional Representative Council (DPRD) requests ... http://t.co/r5x8nwArqg
Mon Feb 09 05:43:27 +0000 2015,"Sumsel - 115 Kasus DBD, 2 Meninggal Dunia: Penyakit  Demam Berdarah Dengue (DBD) di Kota Palembang harus sanga... http://t.co/nduMMXOnJD","South Sumatra - 115 Dengue Fever Cases, 2 Died: Dengue Hemorrhagic Fever (DHF) in Palembang City must be very ... http://t.co/nduMMXOnJD"
