,created_at,text,Subjectivity,Polarity,Sentiment
135,Mon Aug 28 05:06:33 +0000 2017,"Alhamdulillah, Rp 11 Juta Biaya Pengobatan Alhafizi Ditanggung Jamkesda: RSUD Arifin Achmad Pekanbaru menyatakanÃ¢Â€Â¦ ",0.0,0.0,Neutral
136,Fri Feb 09 11:18:09 +0000 2018,"Ibarat Mimpi Jadi Nyata, Kota Pekanbaru Akhirnya Mempunyai Rumah Sakit Daerah Ã¢Â€ÂMadaniÃ¢Â€Â ",0.825,0.175,Positive
137,Wed Sep 17 08:32:57 +0000 2014,Udara Kota Pekanbaru takÃ‚Â Sehat ,0.5,-0.25,Negative
138,Thu Feb 08 19:09:36 +0000 2018,Setelah Belasan Tahun Akhirnya Kota Pekanbaru Miliki Rumah Sakit  ,1.0,0.0,Neutral
139,Sat Dec 31 04:31:28 +0000 2016,Biaya Sekolah Tinggi dan Maraknya DBD: Dunia pendidikan di Kota Pekanbaru selama 2016 masihÃ¢Â€Â¦  riaupos riau,0.5399999999999999,0.16,Positive
140,Mon Dec 28 16:25:33 +0000 2015,Jumlah Penderita DBD di Kota Pekanbaru Meningkat Dibandingkan Tahun 2014 Lalu ,0.0,0.0,Neutral
141,Fri Feb 09 08:09:46 +0000 2018,Akhirnya Kota Pekanbaru Bisa Membangun Rumah Sakit  ,1.0,0.0,Neutral
142,Sun Mar 09 03:17:18 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... ",0.5583333333333332,-0.215,Negative
143,Mon Jan 11 16:26:06 +0000 2016,Sudah 36 Korban DBD se-Kota Pekanbaru  RIAU,0.0,0.0,Neutral
144,Tue Apr 24 06:21:28 +0000 2018,RSUD Tengku Rafian Siak Menuju Akreditasi SNARS  ,0.0,0.0,Neutral
145,Thu Jun 02 12:16:36 +0000 2016,Pembangunan RSUD Kota Pekanbaru Terkendala Anggaran  Ã¢Â€Â¢ Riau Pos,0.0,0.0,Neutral
146,Tue Jul 28 07:08:06 +0000 2015,"Perhatian-perhatian, Udara Kota Pekanbaru dalam Level Tidak Sehat  ",0.7,-0.4,Negative
147,Tue Mar 11 23:05:29 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
148,Thu Feb 08 19:09:36 +0000 2018,Setelah Belasan Tahun Akhirnya Kota Pekanbaru Miliki Rumah Sakit  ,1.0,0.0,Neutral
149,Mon Oct 01 12:01:17 +0000 2018,"Lazismu Pekanbaru menerima bantuan kursi roda dari Ikatan Dokter Indonesia, Persatuan Dokter Umum Indonesia, dan KPÃ¢Â€Â¦ ",0.5,0.05000000000000002,Positive
150,Wed Sep 17 08:26:47 +0000 2014, OKSIGEN tercemar partikel debu dan mengakibatkan banyak warga terserang penyakit infeksi salu...  *intrns,0.5,0.5,Positive
151,Tue Sep 10 01:12:13 +0000 2019,"Asap makin pekat di kota Pekanbaru, kepala sakit, tenggorokan kering dan gatal, mata merah, nafas sesak ",0.3,-0.033333333333333326,Negative
152,Thu Mar 29 03:31:50 +0000 2018,Penyerahan cinderamata dari Plt. Ka. Dinkes Kota Pekanbaru kepada Sekdin  usai diskusi dan tanya jawaÃ¢Â€Â¦ ,0.0,0.0,Neutral
153,Fri Jul 22 02:38:13 +0000 2016,"Mau sehat ? gampang dan praktis bisa dilakukan dirumah bersama ""Nikita Jogging"" cc _Pekanbaru ",0.6666666666666667,0.4666666666666667,Positive
154,Mon Jul 21 06:16:11 +0000 2014,LPSE Pekanbaru Ã¢Â€Â“ SDP LKPP untuk LPSE Kota Pekanbaru: Pembangunan IPAL Puskesmas BAK equalisasi dan bangunanÃ¢Â€Â¦ ,0.0,0.0,Neutral
155,Wed Mar 19 01:24:08 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
156,Thu Nov 20 13:38:08 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
157,Thu Sep 19 06:54:02 +0000 2019,Korban Asap Karhutla Dirawat di RSUD Petala Bumi Kota Pekanbaru ,0.0,0.0,Neutral
158,Thu Apr 10 00:44:26 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
159,Tue Jul 15 00:57:03 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
160,Sun Oct 02 14:05:16 +0000 2016,"(TribunPekanbaru ) Kepala BPMKB Kota Pekanbaru Legalkan Pungutan di Posyandu, Ini Alasannya  BeritaRiau",0.0,0.0,Neutral
161,Thu Dec 19 04:28:14 +0000 2013,"Kaporisasi (with Desni, tri, and 4 others at Puskesmas Limapuluh Kota Pekanbaru) Ã¢Â€Â” ",0.0,0.0,Neutral
162,Fri Jun 20 05:17:34 +0000 2014,Dinas Pendidikan Kota Pekanbaru Pinta Masyarakat dapat bersaing secara sehat. ,0.5,0.5,Positive
163,Fri Oct 05 20:22:37 +0000 2018,"Aplikasi Halodoc Kini Bisa Dinikmati di Kota Pekanbaru, Cara Mudah Menebus Obat Pasien  ",0.7666666666666666,0.4666666666666667,Positive
164,Fri Jul 18 07:42:46 +0000 2014,Tempat I'tikaf Kota Pekanbaru: Masjid RSUD Arifin Achmad Jl.Diponegoro,0.0,0.0,Neutral
165,Thu Mar 08 14:38:30 +0000 2018,Pemerintah Kota Pekanbaru ,0.0,0.0,Neutral
166,Thu Oct 09 19:12:52 +0000 2014,Apotik Sumber Sehat Lpse KotaÃ‚Â Pekanbaru ,0.0,0.0,Neutral
167,Mon Apr 07 00:49:45 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
168,Mon Jan 08 16:11:52 +0000 2018,"Percepatan Administrasi, Walikota Segera Tunjuk Dirut RSUD Kota Pekanbaru ",0.0,0.0,Neutral
169,Mon Apr 30 07:20:28 +0000 2018,Masih menanti disini... Melalui suatu proses yang panjang. . .  KonsulPekanBaru Ã¢Â€Â” at RSUD Aripin Ahmad Kota PekanÃ¢Â€Â¦ ,0.4,-0.05,Negative
170,Wed Sep 12 04:21:03 +0000 2018,"Lebih dari 100 Orang Terpapar Campak Rubella, Dinkes Riau: Dapat Dicegah ",0.5,0.5,Positive
171,Wed Aug 14 12:40:00 +0000 2019,"10. Penyakit ISPA juga menyerang warga di Kota Pekanbaru, Provinsi Riau. Dinkes Kota Pekanbaru telah menginstruksikÃ¢Â€Â¦ ",0.0,0.0,Neutral
172,Thu Nov 20 14:15:12 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
173,Fri Oct 19 13:09:13 +0000 2018,"Dibandingkan Penduduk Asli, Warga Luar Pekanbaru Lebih Banyak Terjaring Razia Pekat: Selama menggelar razia penyakiÃ¢Â€Â¦ ",0.5166666666666667,0.2333333333333333,Positive
174,Tue Mar 11 08:48:51 +0000 2014,INDEK STANDAR PENCEMARAN UDARA (ISPU) KOTA PEKANBARU 241 (SANGAT TIDAK SEHAT),0.45499999999999996,-0.26,Negative
175,Tue Jun 23 08:38:09 +0000 2020,Wali Kota Pekanbaru Ungkap Seorang Dokter di Puskesmas Rumbai Positif Corona  ,0.5454545454545454,0.22727272727272727,Positive
176,Sun Jan 19 01:20:29 +0000 2014,"RSJ Pekanbaru Siapkan Belasan Kamar Tampung Caleg Depresi: Rumah Sakit Jiwa (RSJ) Tampan di Kota Pekanbaru, Ri... ",0.6,0.2,Positive
177,Sun Mar 09 03:17:49 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... ",0.5583333333333332,-0.215,Negative
178,Thu Jan 25 17:06:37 +0000 2018,"Punya 13 Layanan, Besok, RSUD Pekanbaru Di-Soft Lounching Wali Kota Pekanbaru  ",0.35,0.1,Positive
179,Sun Mar 09 03:16:30 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... ",0.5583333333333332,-0.215,Negative
180,Tue Jan 30 06:22:24 +0000 2018,Agen Jual Obat Telat Bulan Cytotec Di Kota Pekanbaru || 081227677373 || Agen Jual Obat Penggugur Kandungan Di AreaÃ¢Â€Â¦ ,0.6,-0.3,Negative
181,Mon Sep 26 07:57:34 +0000 2016,"Dokter Gigi Gadungan jadi Tersangka Tunggal, Polisi Selidiki Praktik Dokter Ilegal Lainnya di Kota Pekanbaru... ",0.53125,-0.28125,Negative
182,Mon Dec 02 01:14:36 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
183,Sat Aug 10 13:26:32 +0000 2019,"Kabut Asap Karhutla Meningkat, Kualitas Udara Kota Pekanbaru di Level Kurang Sehat  .. GoRiau",0.7,-0.4,Negative
184,Wed Aug 05 06:25:32 +0000 2020,"Pasien Positif Corona Diisolasi di Rusunawa Rejosari, Wali Kota Pekanbaru: OTG Tak Bisa Dirawat di Rumah SakitÃ¢Â€Â¦ ",0.5454545454545454,0.22727272727272727,Positive
185,Thu Feb 18 04:14:04 +0000 2016,Pembangunan RSUD Kota Pekanbaru Sudah 40 Persen ,0.0,0.0,Neutral
186,Tue Jan 31 13:10:18 +0000 2017,Tahun 2017 Pembangunan Fisik RSUD Kota Pekanbaru Selesai ,0.14285714285714285,0.0,Neutral
187,Mon Dec 07 05:12:14 +0000 2015,PNS Dinkes Kota Pekanbaru Lebam dan Memar Dihajar OTK  (TribunPekanbaru),0.0,0.0,Neutral
188,Tue Feb 18 09:50:45 +0000 2014,Kualitas Udara Kota Pekanbaru Tidak Sehat  RiauIndonesia,0.7,-0.4,Negative
189,Wed Sep 25 02:25:36 +0000 2019,Pemerintah Kota Pekanbaru mengeluarkan dispensasi bagi aparatur sipil negara (ASN) hamil tidak masuk ke kantor aliaÃ¢Â€Â¦ ,0.5,0.3333333333333333,Positive
190,Sat Aug 04 09:23:09 +0000 2018,"Bagi SobatRistekdikti yg ada di sekitar Kota Pekanbaru, Riau. Yuk ikuti Jalan Sehat dalam rangka menyambut Hari KeÃ¢Â€Â¦ ",0.7,0.65,Positive
191,Tue Mar 11 22:14:37 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
192,Sun Aug 05 03:16:48 +0000 2018,Hakteknas di Riau dgn door prize Alhamdulillah penerima hadiahnya ternyata ada tak seperti 2 Minggu lalu yg jalan sÃ¢Â€Â¦ ,0.6,0.0,Neutral
193,Thu Apr 04 11:50:32 +0000 2019,Dinas Sosial Akan Perbaiki Data 300 Ribu Peserta Yang Tak Terlayani BPJS ,0.06666666666666667,0.03333333333333333,Positive
194,Fri Sep 20 06:33:11 +0000 2019,Pantauan kualitas udara kota pekanbaru siang ini masuk dalam kategori TIDAK SEHAT.  Kondisi kualitas udara siang inÃ¢Â€Â¦ ,0.7,-0.4,Negative
195,Fri Feb 09 07:06:04 +0000 2018,Kota Pekanbaru Akhirnya Mempunyai Rumah Sakit Daerah Ã¢Â€ÂMadaniÃ¢Â€Â Ibarat Mimpi Jadi Nyata ,0.825,0.175,Positive
196,Sun Mar 09 03:34:42 +0000 2014,"Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tidak Sehat"" akibat polusi asap kebakaran hutan dan... ",0.6425,-0.3225,Negative
197,Wed Sep 25 03:29:34 +0000 2013, di klinik dr kandungan di kota pekanbaru. Biayanya cm 125 ribu (dokter plus usg),0.0,0.0,Neutral
198,Mon Sep 16 09:44:23 +0000 2019,"Sebanyak 14 rumah singgah disiagakan di Kota Pekanbaru, Riau, untuk menampung korban kabut asap. Warga mendatangi rÃ¢Â€Â¦ ",0.75,0.0,Neutral
199,Fri Jan 26 09:47:13 +0000 2018,Firdaus Resmikan RSUD Madani Kota Pekanbaru  ,0.0,0.0,Neutral
200,Tue Mar 11 21:55:03 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... ",0.0,0.0,Neutral
201,Wed Jan 10 13:36:47 +0000 2018,Akankah Tim Dokter dan KPU Riau memeriksa Pasangan Calon  hingga ke darah dan rambut? Pilgubri2018 ,0.2888888888888889,-0.15555555555555559,Negative
202,Tue Apr 16 07:47:53 +0000 2019,"Hari ini, bertempat di Dinas Pertanian Dan Perikanan Kota Pekanbaru ada Pertemuan KESMAVET, yakni Kegiatan PemelihaÃ¢Â€Â¦ ",0.0,0.0,Neutral
203,Mon Feb 10 16:45:26 +0000 2020,Ã¢Â€ÂœAgen Jual Obat Kuat Viagra USA Di Pekanbaru 081226621415 Kota Pekanbaru | Viagra Asli USA Obat KuatÃ¢Â€Â¦Ã¢Â€Â by KamasutraÃ¢Â€Â¦ ,0.7388888888888889,0.4138888888888889,Positive
204,Wed Mar 12 02:37:45 +0000 2014,"Tambah libur dong..."": Haha berita kabut asap ditvone kata pak dokter aja menyarankan tinggalkan kota pekanbaru dan kurangi",0.3,0.2,Positive
205,Fri Jul 31 16:56:51 +0000 2015,Wako Cek Ketersediaan Obat: PEKANBARU  Riauindikator    Wali Kota Pekanbaru Firdaus melakukan p...  riauindikator,0.0,0.0,Neutral
206,Mon Feb 29 08:14:04 +0000 2016,BNN Pekanbaru Sosialiasi Hidup Sehat Tanpa Narkoba di CFD: Badan Narkotika Nasional (BNN) Kota Pekanbaru genca... ,0.5,0.5,Positive
207,Tue Feb 10 18:47:01 +0000 2015,Kota Pekanbaru akan Segera Berlakukan Status KLB DBD ,0.0,0.0,Neutral
208,Sun Mar 09 03:22:51 +0000 2014,"NewsUpdate Udara Pekanbaru sangat tidak sehat akibat asap - Kualitas udara di Kota Pekanbaru kini dalam status ""S... ",0.6425,-0.3225,Negative
209,Fri May 30 00:48:25 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
210,Thu Nov 20 13:33:00 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagakan seluruh puskesmas se...",0.0,0.0,Neutral
211,Wed Nov 16 23:50:10 +0000 2016,Makanan kampung yang jarang kira rasa di Kota Pekanbaru. Ayam kampung yang tentu lebih sehat yaa tweeps hehe ,0.8071428571428573,-0.02857142857142857,Negative
212,Thu Jan 03 00:13:03 +0000 2019,Pembunuhan Sadis di Siak Dipicu Sakit Hati Hanya Dibantu Rp 5 Juta untuk Nikah -  ,1.0,0.0,Neutral
213,Sun Sep 20 11:11:02 +0000 2015,_dahlan   _Pekanbaru apa khabar pak semoga sehat selalu,0.5,0.5,Positive
214,Thu Mar 24 14:37:08 +0000 2016,"Di Pekanbaru 313 orang terjangkit DBD sejak awal 2016: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau mengungka... ",0.3,0.1,Positive
215,Tue Feb 28 07:45:41 +0000 2017,Tahun Depan RSUD Kota Pekanbaru Rekrut Tenaga Medis  Ã¢Â€Â¢ Hallo Riau,0.0,0.0,Neutral
216,Tue Feb 18 19:32:00 +0000 2014,Waduh! Kualitas Udara Kota Pekanbaru Tidak Sehat ,0.7,-0.4,Negative
217,Thu Nov 20 13:51:34 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
218,Fri Jul 15 09:27:08 +0000 2016,Wali Kota Pekanbaru Minta Pelayanan Rumah Sakit Lebih Ditingkatkan  Riau ,0.5,0.5,Positive
219,Mon Feb 09 06:56:07 +0000 2015,Walikota Pekabaru Hadiri Pengobatan Gratis BPJS Dalam Rangka Peringatan Bulan K3N Kota Pekanbaru 2015 ,0.4,0.2,Positive
220,Wed Oct 04 16:55:07 +0000 2017,WaspadaÃ¢Â€Â¦ Rupanya Masih Banyak Obat dan Kosmetik Ilegal Dijual di Kota Pekanbaru  ,0.5,0.0,Neutral
221,Fri Feb 09 04:13:05 +0000 2018,"Besok, Walikota Soft Launching RSUD Madani Kota Pekanbaru  ",0.35,0.1,Positive
222,Wed Jun 17 07:14:13 +0000 2015,Kota Pekanbaru Paling Banyak Terjangkit Penyakit Kelamin  - GagasanRiau,0.5,0.5,Positive
223,Fri Jan 03 04:29:03 +0000 2020,"Rumah Sakit Jiwa (RSJ) Tampan di Kota Pekanbaru, Riau, dihebohkan dengan ditemukannya seorang pasien tewas diduga gÃ¢Â€Â¦ ",0.4666666666666666,-0.3333333333333333,Negative
224,Thu Jun 19 14:05:53 +0000 2014,LPSE Pekanbaru Ã¢Â€Â“ Contoh Proposal Pengadaan Barang Kantor untuk LPSE Kota Pekanbaru: Rehab berat puskesmas senapelanÃ¢Â€Â¦ ,0.5,-0.2,Negative
225,Fri Jan 11 19:40:37 +0000 2013,Mengundang penyakit datang mendiami diri di pinggir sebuah jalan Kota Pekanbaru kota kenangan,0.5,0.13636363636363635,Positive
226,Fri Feb 07 02:40:08 +0000 2014,Dinkes Riau Bagikan 10 ribu Masker di Kota Pekanbaru ,0.0,0.0,Neutral
227,Tue Jan 09 07:14:06 +0000 2018,Tes Kesehatan Paslon Pilkada Riau Bakal Lebih Detail: Tes kesehatan nantinya akan bekerja sama dengan Rumah Sakit UÃ¢Â€Â¦ ,0.3125,0.225,Positive
228,Tue Sep 10 01:12:13 +0000 2019,"Asap makin pekat di kota Pekanbaru, kepala sakit, tenggorokan kering dan gatal, mata merah, nafas sesak ",0.3,-0.033333333333333326,Negative
229,Wed Feb 12 00:51:53 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
230,Sat Apr 27 09:01:03 +0000 2019,"HUT ke-55 Tahun, Rutan Bagansiapiapi dan Puskesmas MoU Penanganan HIV/Aids dan TB  ",0.0,0.0,Neutral
231,Tue Jun 16 04:57:29 +0000 2020,Dinas Kesehatan (Dinkes) Kota Pekanbaru akan menggelar tes swab (pemeriksaan lendir pada saluran pernafasan) orangÃ¢Â€Â¦ ,0.0,0.0,Neutral
232,Fri Jan 16 01:50:25 +0000 2015,RSUD Kota Pekanbaru Mulai Dibangun ,0.0,0.0,Neutral
233,Thu Apr 11 06:36:11 +0000 2019,"Alhamdulillah, kantin Ponpes Dar El Hikmah meraih Juara 2, perlombaan Kantin Sehat sekota Pekanbaru yang digagas olÃ¢Â€Â¦ ",0.0,0.0,Neutral
234,Tue Feb 18 09:51:49 +0000 2014,Kualitas Udara Kota Pekanbaru Tidak Sehat  (RiauPos),0.7,-0.4,Negative
235,Tue Dec 29 12:09:11 +0000 2015,Kota Pekanbaru Masih Minim Posyandu  RiauPos,0.0,0.0,Neutral
236,Sun Oct 02 12:53:49 +0000 2016,"Warga Keluhkan Pungutan di Posyandu, Ini Tanggapan Kadiskes Kota Pekanbaru: Dia mengaku akan mengecek kebenar... ",0.0,0.0,Neutral
237,Thu Feb 08 16:25:58 +0000 2018,"Dibawah Kepemimpinan DR.H.Firdaus,ST,MT, Kota Pekanbaru Berhasil Membangun Rumah Sakit ",0.95,0.75,Positive
238,Fri Nov 01 00:46:00 +0000 2013,Bismillah dinas hari ke tiga Ã°ÂŸÂ’ÂŠÃ°ÂŸÂ’Â‰Ã°ÂŸÂ˜Â· (at Puskesmas Limapuluh Kota Pekanbaru) Ã¢Â€Â” ,0.0,0.0,Neutral
239,Sat Sep 28 12:52:08 +0000 2013, Info donk Penerimaan Cpns Formasi Bidan Di Kota Pekanbaru Berapa orang yang diterima ???,0.5,0.5,Positive
240,Mon Feb 29 08:14:10 +0000 2016,berita Badan Narkotika Nasional (BNN) Kota Pekanbaru gencar melakukan sosialiasi bahaya penyalagunaan narkoba... ,0.0,0.0,Neutral
241,Sun May 17 03:12:02 +0000 2015,"Baru 50 Persen Puskesmas 24 Jam Beroperasi penuh: PEKANBARU,SeRiau Ã¢Â€Â“ Dinas Kesehatan Kota Pekanbaru, mengungka... ",1.0,0.0,Neutral
242,Thu Nov 20 13:32:14 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
243,Fri Mar 10 02:08:12 +0000 2017,Bidan Desa Ditandu Sejauh 8 KM Usai Melahirkan di Tengah Longsor Limapuluh Kota  | PekanBaruÃ¢Â€Â¦ ,0.0,0.0,Neutral
244,Fri Feb 09 13:12:16 +0000 2018,"Ibarat Mimpi Jadi Nyata, Wali Kota Pekanbaru Resmikan Rumah Sakit Daerah yang Kehadirannya Telah Sekian Lama DinantÃ¢Â€Â¦ ",0.525,0.15,Positive
245,Sun Mar 09 03:16:51 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... ",0.5583333333333332,-0.215,Negative
246,Tue Apr 11 08:36:19 +0000 2017,Gubri: Bidan Jadi Ujung Tombak Program KB  | PekanBaru Riau ,0.0,0.0,Neutral
247,Thu Jan 09 00:36:02 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
248,Thu Nov 20 13:31:12 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... ",0.0,0.0,Neutral
249,Fri Apr 28 17:48:10 +0000 2017,Penderita DBD di Kota Pekanbaru Terus Meningkat  ,0.0,0.0,Neutral
250,Mon Oct 01 07:50:25 +0000 2018,"21 Puskesmas Kota Pekanbaru Terima Dana BOK Capai Rp 9,4 M Dari Pusat - Detik News Ocean (DNO): Your Latest InformaÃ¢Â€Â¦ ",0.5,0.2,Positive
251,Thu Nov 20 11:54:05 +0000 2014,"Puskesmas Pekanbaru Siaga Banjir: PEKANBARU,SeRiau Ã¢Â€Â“ Dinas Kesehatan Kota Pekanbaru, menyiagakan seluruh puske... ",0.0,0.0,Neutral
252,Tue Feb 13 21:27:06 +0000 2018,Akhirnya Kota Pekanbaru Punya Rumah Sakit 'Sendiri' ,1.0,0.3,Positive
253,Wed Apr 10 06:36:02 +0000 2019,APOTIK DE NATURE HERBAL: Alamat Apotik Jual Obat Sipilis Di Kota Pekanbaru ,0.0,0.0,Neutral
254,Tue Aug 20 16:03:35 +0000 2013,"Hahaha "": Macem Tukang kusuk bah. ProfesionlÃ¢Â€Âœ: Info rumah sakit yang professional di kota pekanbaru donk..""",0.25,0.15000000000000002,Positive
255,Tue Aug 14 14:42:23 +0000 2018,"Manfaatkan Fasilitas, Rumah Sakit Daerah Kota Pekanbaru Siap LayaniÃ‚Â Masyarakat beritaPKU  ",0.5,0.2,Positive
256,Sat May 30 22:36:34 +0000 2015,"Sumber from IG Sehat_ok... and happy Sunday yang lagi Diet.. khaputtry , aku menyusul. @ Kota Pekanbaru ",1.0,0.8,Positive
257,Thu Mar 09 09:00:41 +0000 2017,Mengkhawatirkan!! Kasus DBD di Pekanbaru Terus Meningkat: Kasus Demam Berdarah Dengue (DBD) di Kota PekanbaruÃ¢Â€Â¦ ,0.0,0.0,Neutral
258,Wed Sep 17 02:59:29 +0000 2014,BEMUINAWARDS Berita Terkini Hari Ini: ISPU Kota Pekanbaru Tidak Sehat: Berita terbaru Kota Pekan...  IBFUINSUSKA,0.8333333333333334,0.19999999999999998,Positive
259,Fri Feb 16 14:27:11 +0000 2018,"Novrianti, Tetap Semangat Keliling Jualan Makanan di Atas Kursi Roda: kaki sebelah kanannya terpaksa diamputasi karÃ¢Â€Â¦ ",0.5357142857142857,0.2857142857142857,Positive
260,Sat Jun 02 19:20:48 +0000 2018,"Salinan dari Terobosan Walikota Firdaus, Puskesmas Wisata di Kota Pekanbaru Riau:  melalui ",0.0,0.0,Neutral
261,Wed Nov 22 16:16:24 +0000 2017,Pembangunan fisik RSUD Pekanbaru butuh Rp21 miliar lagi ,0.14285714285714285,0.0,Neutral
262,Mon Sep 28 05:19:09 +0000 2015,"_Pekanbaru PKU 12.00 WIB Visibility 1.200 Mtr , 12.00 WIB Konsentrasi Partikulat 173,29 Tidak Sehat MelawanAsap",0.7,-0.4,Negative
263,Wed Oct 04 16:33:05 +0000 2017,WaspadaÃ¢Â€Â¦ Rupanya Masih Banyak Obat dan Kosmetik Ilegal Dijual di Kota Pekanbaru  ,0.5,0.0,Neutral
264,Tue Nov 13 02:37:04 +0000 2018,"Keluarga Tak Izinkan Mayat Dokter yang Ditemukan Tersangkut di Jembatan Jondul Diotopsi: Senin pagi tadi, 12 NovembÃ¢Â€Â¦ ",0.0,-0.2,Negative
265,Fri Sep 07 01:27:56 +0000 2018,Bersama Tim Dokter IDI Kota Pekanbaru… semarakqurbanmelebung qurbanbersamauntuksesamaÃ¢Â€Â¦ ,0.0,0.0,Neutral
266,Tue Apr 24 05:50:29 +0000 2018,RSUD Tengku Rafian Siak Menuju Akreditasi SNARS  ,0.0,0.0,Neutral
267,Sat Aug 10 21:26:34 +0000 2019,Dinkes Perintahkan Puskesmas Siapkan Ambulance di Lokasi Salat Ied  ,0.0,0.0,Neutral
268,Mon Feb 22 01:17:08 +0000 2016,GwsmaaÃ°ÂŸÂ˜Â¢ (with MamaÃ°ÂŸÂ‘Â± at RSUD kota Pekanbaru) Ã¢Â€Â” ,0.0,0.0,Neutral
269,Tue Sep 10 00:59:39 +0000 2013,"Pagiiiiiii!!! (with Vinka, Ratna, and 10 others at Puskesmas Limapuluh Kota Pekanbaru) [pic] Ã¢Â€Â” ",0.0,0.0,Neutral
270,Wed Jun 26 04:03:22 +0000 2019,Kecamatan Tampan Juara 1 Lomba PHBS dan Juara III Posyandu Tingkat Kota Pekanbaru ,0.0,0.0,Neutral
271,Wed Mar 12 05:23:59 +0000 2014,"Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Biasa (KLB) yang warganya diserang... ",1.0,0.3333333333333333,Positive
272,Wed Apr 15 11:00:00 +0000 2020,"Namanya Eko Chandra. Berprofesi sebagai perawat di salah satu rumah sakit swasta di Kota Pekanbaru, Riau. TugasnyaÃ¢Â€Â¦ ",0.375,0.0,Neutral
273,Thu May 10 12:31:58 +0000 2018,"Selama April, 28 Orang di Pekanbaru Terserang DBD, 1 Meninggal Dunia: Selama bulan April 2018, Dinas Kesehatan (DisÃ¢Â€Â¦ ",0.0,0.0,Neutral
274,Fri Aug 16 13:08:16 +0000 2019,Puluhan balita di Pekanbaru mulai terserang penyakit Inspeksi Saluran Pernapasan Akut (ISPA) akibat kabut asap dariÃ¢Â€Â¦ ,0.6375,0.2375,Positive
275,Fri Dec 06 00:54:01 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” ,0.0,0.0,Neutral
276,Mon Jun 29 02:19:32 +0000 2020,  Hasil Swab 50 Tenaga Kesehatan Puskesmas Rumbai Negatif Covid-19: Hasil swab 50 orang tenaÃ¢Â€Â¦ ,0.4,-0.3,Negative
277,Sun Oct 02 14:05:43 +0000 2016,"Kepala BPMKB Kota Pekanbaru Legalkan Pungutan di Posyandu, Ini Alasannya ",0.0,0.0,Neutral
278,Thu Oct 20 10:34:13 +0000 2016,"Komisi Penanggulangan Acquired Immune Deficiency Syndrome (AIDS) Kota Pekanbaru, Provinsi Riau men...  infogelap",0.0,0.0,Neutral
