,created_at,text,Subjectivity,Polarity,Sentiment
145,Tue Oct 07 14:28:01 +0000 2014,"13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah Kabupaten Bekasi, Jawa...",0.75,0.0,Neutral
146,Wed Nov 05 13:10:38 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
147,Sun Jun 01 09:50:22 +0000 2014,Hospital hdr @ RSUD Kabupaten Bekasi ,0.0,0.0,Neutral
148,Tue Dec 30 12:03:39 +0000 2014,Masih sekitar planet (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
149,Wed Apr 17 09:55:31 +0000 2013,"Duit Sewa Kios dan Parkiran RSUD Kabupaten Bekasi ""Gelap"" ",0.4,-0.15,Negative
150,Tue Oct 08 15:48:50 +0000 2013,"Photo: Stase THT at RSUD.Kabupaten Bekasi (Cibitung) with dr.Hari P, Sp.THT - dito - astri -ridnia. Ya... ",0.0,0.0,Neutral
151,Fri Jan 02 07:34:55 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
152,Mon Oct 20 14:08:09 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
153,Tue Jun 04 15:49:47 +0000 2013,DPRD Kabupaten Bekasi Sidak Alat Kontrasepsi ke Sejumlah Puskesmas ,0.0,0.0,Neutral
154,Fri Jul 15 12:45:20 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. ,1.0,-0.5,Negative
155,Thu Jun 07 14:16:48 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
156,Fri Jul 15 12:49:08 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. ,1.0,-0.5,Negative
157,Mon Nov 30 10:26:09 +0000 2015,Huffff (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
158,Thu Nov 01 04:45:06 +0000 2018,"Sangat Bermanfaat, Masyarakat Kabupaten Bekasi harus jadi peserta BPJS Ketenagakerjaan  ",0.3,0.2,Positive
159,Fri Jun 08 13:26:02 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
160,Tue Oct 07 14:34:04 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS ,0.0,0.0,Neutral
161,Tue Feb 09 17:53:54 +0000 2016,62 Warga Kabupaten Bekasi Menderita DBD  (Republika),0.0,0.0,Neutral
162,Mon Jun 04 15:57:55 +0000 2018,"Saat Mudik, Kartu JKN-KIS Warga Kabupaten Bekasi Bisa Dipakai di Mana Saja  ",0.0,0.0,Neutral
163,Thu Apr 16 05:32:54 +0000 2015,Ngupi om (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
164,Fri Jul 15 12:40:45 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. ,1.0,-0.5,Negative
165,Tue Apr 29 04:59:32 +0000 2014,"I'm at RSUD Kabupaten Bekasi (Kabupaten Bekasi, Jawa Barat) w/ 2 others ",0.0,0.0,Neutral
166,Thu Oct 22 06:00:03 +0000 2015,"Terbongkar, Rumah Sakit Swasta di Kabupaten Bekasi Belum Miliki IPAL ",0.375,0.0,Neutral
167,Tue Dec 08 01:26:57 +0000 2020,"Kepala Desa Bojongmangu, Ibut Jari mengatakan, prestasi Posyandu Harapan Jaya III merupakan suatu kebanggaan tersenÃ¢Â€Â¦ ",0.5714285714285714,0.35714285714285715,Positive
168,Thu May 31 11:10:18 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018  ,0.2,0.3,Positive
169,Wed Oct 15 05:35:03 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
170,Sat Aug 16 00:23:32 +0000 2014,"Jaga bangsal, mangats! (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.0,0.0,Neutral
171,Sun Jul 29 02:07:11 +0000 2018,"Dibutuhkan perawat cewek yg STR nya masih aktif,jujur,pekerja keras,untuk Klinik Pratama Permata Medika setu kabupaÃ¢Â€Â¦ ",0.5416666666666666,0.21666666666666667,Positive
172,Tue Mar 10 17:54:02 +0000 2020,"51 Warga Kabupaten Bekasi Diserang DBD, Trennya Menurun - En   &lt;- Komentar?",0.0,0.0,Neutral
173,Mon Jul 31 11:15:39 +0000 2017,Tragis Puluhan Anak dari Keluarga Miskin di Kabupaten Bekasi Alami Gizi Buruk ,0.675,-0.575,Negative
174,Mon Sep 30 12:26:23 +0000 2019,Donor itu sehat @ UDD PMI Kabupaten Bekasi ,0.5,0.5,Positive
175,Fri Oct 17 04:10:05 +0000 2014,11.10 Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
176,Thu Jun 07 14:03:47 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
177,Fri Jul 28 01:41:07 +0000 2017,"Duh, 120 Anak Kabupaten Bekasi Kurang Gizi ",0.6,-0.3,Negative
178,Sat Apr 22 17:02:07 +0000 2017,Kabupaten Bekasi masih butuh 401 dokter ,0.0,0.0,Neutral
179,Sun Dec 07 16:01:55 +0000 2014,"Tujuh Kecamatan Ini Hanya Ada 1 Puskesmas - Kepala Dinas Kesehatan Kabupaten Bekasi, Moeharmansyah Boestari mengat... ",1.0,0.0,Neutral
180,Tue Oct 07 14:24:21 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS ,0.0,0.0,Neutral
181,Wed Mar 06 13:36:16 +0000 2013,"Dinkes Kab Bekasi Diinstruksikan Tangani Kusta: CIKARANG, (PRLM).- Menanggapi ditemukannya kasus penderita kusta di Kabupaten Bekasi,...",0.0,0.0,Neutral
182,Wed Nov 05 13:11:05 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
183,Tue Oct 07 14:28:31 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
184,Tue Sep 03 12:02:58 +0000 2019,Daftar Alamat BPJS Kesehatan KabupatenÃ‚Â Bekasi  ,0.0,0.0,Neutral
185,Mon Sep 10 07:01:40 +0000 2018,12.15 Kompol Sriyanto dan anggota menjenguk anggota yang sakit menahun an Iptu Sigit di rumah kediamannya Tambun KaÃ¢Â€Â¦ ,1.0,-0.5,Negative
186,Thu Jun 14 09:26:30 +0000 2018,Tim Kesehatan Puskesmas Tridayasakti Kabupaten Bekasi Turut Andil Di Pos Pam Ruas Toll Km.19. ,0.1,-0.1,Negative
187,Wed Nov 05 13:11:05 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
188,Wed Mar 02 06:03:00 +0000 2016,"Mereka adalah Satpol PP tiga orang, RSUD Kabupaten Bekasi dua orang, dan dinas pendidikan dua orang. ",0.0,0.0,Neutral
189,Thu Oct 09 07:29:30 +0000 2014,Komisi D Inspeksi Mendadak RSUD Kabupaten: Ã‚Â  Komisi D Kabupaten Bekasi melakukan inspeksi mendadak (sidak) di ... ,0.5,0.0,Neutral
190,Thu Jan 11 02:01:11 +0000 2018,"Jamkeswatch Launching Buku Panduan Jilid 3: Bekasi, KPonline Ã¢Â€Â“ Memasuki tahun ke empat penyelenggaraan sistem jaminÃ¢Â€Â¦ ",0.0,0.0,Neutral
191,Fri Feb 01 14:32:36 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... ",0.1,-0.2,Negative
192,Fri Jul 15 12:48:36 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. ,1.0,-0.5,Negative
193,Mon Dec 08 17:07:57 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
194,Mon Jan 19 02:54:44 +0000 2015,""": Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ",0.0,0.0,Neutral
195,Fri Nov 08 13:25:36 +0000 2013,"Hampir lupa post ~ foto standar koass obgyn partÃ¢Â€Â¦ (w/ Laod, Prizqy, &amp; 6 others at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ",0.0,0.0,Neutral
196,Sun Sep 04 12:02:54 +0000 2016,Berita Terkini Kabupaten Bekasi Tunggak Utang Rp 18 M ke Rumah Sakit Swasta: Rumah sakit ...  via {Tempo} News,0.6375,0.25,Positive
197,Fri Feb 01 14:24:40 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... ",0.1,-0.2,Negative
198,Tue Oct 07 14:24:47 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
199,Fri Aug 29 12:33:31 +0000 2014,Lowongan Kerja | Job BIDAN PERTAMA - II - CPNS-PEMERINTAH KABUPATEN BEKASI  Karir Sipil,0.3333333333333333,0.25,Positive
200,Thu Sep 17 14:38:28 +0000 2020,"Dari jumlah tersebut, 54 dirawat di rumah sakit dan 98 isolasi mandiri. Berikut ini 6 desa/kelurahan dengan kasus CÃ¢Â€Â¦ ",0.1,0.0,Neutral
201,Tue Oct 07 14:26:05 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
202,Tue Oct 02 13:17:56 +0000 2018, pak Walikota Bekasi Ã°ÂŸÂ™Â mau tanya bagaimana caranya KTP kami sekeluarga kabupaten Bekasi ingin punya KSBÃ¢Â€Â¦ ,0.1,0.2,Positive
203,Wed Nov 27 06:22:13 +0000 2013,"Koas anak tetap visit besar, bukan mogok !!! AksiÃ¢Â€Â¦ (w/ Laod, Ririn, &amp; 4 others at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ",0.1,0.0,Neutral
204,Tue Oct 07 14:24:44 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
205,Tue Oct 07 14:26:36 +0000 2014, -  [Kompas]13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS[Antara],0.0,0.0,Neutral
206,Tue Feb 09 17:54:14 +0000 2016,62 Warga Kabupaten Bekasi Menderita DBD ,0.0,0.0,Neutral
207,Thu Aug 06 02:11:42 +0000 2015,Bismillah Ya Allah Ã°ÂŸÂ™Â (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
208,Tue Oct 07 14:31:36 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS ,0.0,0.0,Neutral
209,Tue Oct 07 14:24:40 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
210,Mon Jul 09 15:08:49 +0000 2018,Kabupaten Bekasi Kekurangan Tenaga Dokter - Bekasi Online ,0.0,0.0,Neutral
211,Fri Nov 28 15:07:55 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
212,Thu Feb 18 00:26:41 +0000 2016,Kongkow (at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
213,Sun Dec 07 17:32:45 +0000 2014,"Tujuh Kecamatan Ini Hanya Ada 1 Puskesmas: Kepala Dinas Kesehatan Kabupaten Bekasi, Moeharmansyah Boestari men... ",1.0,0.0,Neutral
214,Wed Sep 16 15:18:33 +0000 2020,"Bertugas di Jakarta, Dokter Asal Kabupaten Bekasi Meninggal Akibat Covid-19  via ",0.375,-0.125,Negative
215,Sun Apr 05 04:53:41 +0000 2020,"     _ Selamat siang, kami rumah sakitÃ¢Â€Â¦ ",0.6000000000000001,0.7,Positive
216,Mon Apr 07 00:02:12 +0000 2014,Bayi Sumbing Dibuang dalam Tas Wanita di Bekasi: Saat ini bayi berada di RSUD Kabupaten Bekasi dan dalam kondisi... ,0.4,0.0,Neutral
217,Wed Jan 16 09:01:13 +0000 2013,16.00 RSUD Kabupaten Bekasi akan berganti RSUD KH. Noer Ali,0.0,0.0,Neutral
218,Wed Mar 18 14:52:42 +0000 2020,Daftar 10 Rumah Sakit Rujukan Virus Corona di Kabupaten Bekasi ,0.0,0.0,Neutral
219,Tue Oct 07 14:24:15 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... ,0.75,0.0,Neutral
220,Thu Jul 11 03:07:19 +0000 2019, Namanya RSUD Kabupaten Bekasi lokasinya di Desa Setia Laksana Kec. Cabangbungin Bekasi. Beredar kaÃ¢Â€Â¦ ,0.0,0.0,Neutral
221,Mon Jan 25 03:12:02 +0000 2016,BEKASI - Dugaan tidak adanya data jumlah keberadaan Klinik yang ada di Kabupaten Bekasi di Dinas Kesehatan... ,0.1,-0.1,Negative
222,Wed Jan 22 08:53:01 +0000 2014,"Warga Grand Permata Residence, Desa Sriamur, Kecamatan Tambun Utara, Kabupaten Bekasi, kebanjiran karena ada t... ",1.0,0.5,Positive
223,Sun Jun 10 14:59:00 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
224,Fri Aug 23 11:28:05 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi  ,0.0,0.0,Neutral
225,Fri Feb 27 01:39:47 +0000 2015,"Kejari Cikarang menahan Direktur PT Siwa Huring Jaya, Roslin Simanjuntak terkait kasus dugaan korupsi mesin genset RSUD Kabupaten Bekasi.",0.1,-0.1,Negative
226,Tue Jun 28 02:54:50 +0000 2016,Nganter Mamah berobat dulu (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.3333333333333333,0.25,Positive
227,Thu Aug 20 10:55:15 +0000 2015,"RadiÃƒÂ¶logy Team (with Maya, Nisrina, and 8 others at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ",0.0,0.0,Neutral
228,Thu Oct 24 02:20:08 +0000 2019,Evaluasi Standar Pelayanan Minimal (SPM) Rumah Sakit di Kabupaten Bekasi Melalui Pendampingan Dinkes Provinsi JawaÃ¢Â€Â¦ ,0.0,0.0,Neutral
229,Mon Nov 11 04:36:01 +0000 2019,"Match tunda an main di hari kerja,ko 15.30 dan hrs pindah ke kabupaten Bekasi. Panpel _Jkt Sehat? ",0.0,0.0,Neutral
230,Fri Feb 01 14:24:48 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... ",0.1,-0.2,Negative
231,Sun Feb 03 02:30:56 +0000 2013,Rumah Sakit Daerah Kabupaten Bekasi Ã¢Â˜Âº,0.0,0.0,Neutral
232,Fri Oct 31 03:43:37 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
233,Fri May 15 01:15:45 +0000 2015,Untung dokternya ada Ã°ÂŸÂ˜Â“ (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.7,0.4,Positive
234,Thu Sep 26 15:11:02 +0000 2019, Pernah kehilangan helm pas parkir di RSUD Kabupaten Bekasi Ã°ÂŸÂ˜Â,0.0,0.0,Neutral
235,Mon Jun 17 02:52:39 +0000 2013,"Udah kelar ujian sama dr. Kamal , langsung aber kepuncak abis itu ke prj aja dah nihÃ¢Â€Â¦ (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ",0.5,0.5,Positive
236,Sun Jul 30 12:27:02 +0000 2017,With iwan at RSUD Kabupaten Bekasi [pic] Ã¢Â€Â” ,0.0,0.0,Neutral
237,Wed Nov 05 14:08:06 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
238,Sun Jun 03 12:29:00 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
239,Tue Dec 22 07:17:54 +0000 2015,At RSUD Kabupaten Bekasi Ã¢Â€Â” ,0.0,0.0,Neutral
240,Thu Mar 12 04:05:35 +0000 2015,"Dirut RSUD Kabupaten Bekasi Beberkan Kondisi Gedung Baru, Apa Katanya ? Ã¢Â€Â“ Berita Bekasi Online - ",0.45454545454545453,0.13636363636363635,Positive
241,Wed Nov 05 13:12:06 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk: Anggota DPRD Kabupaten Bekasi Muhammad Jamil akan men... ,0.0,0.0,Neutral
242,Mon Jul 08 17:12:57 +0000 2019,"4. Sakit memang tapi inilah kenyatanannya yang terjadi dimana caleg DPRD Kabupaten Bekasi Dapil V, Haryanto yang meÃ¢Â€Â¦ ",0.8571428571428571,-0.7142857142857143,Negative
243,Mon Nov 10 20:34:56 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
244,Thu Jun 12 15:06:44 +0000 2014,"Pelayanan RSUD Kabupaten Bekasi Lambat, Keluarga Pasien Mencak-mencak: Bekasi - Seorang pasien di rumah sakit... ",0.39999999999999997,-0.30000000000000004,Negative
245,Sun Oct 08 14:47:35 +0000 2017,"Sukses Jalankan Program Imunisasi MR 2017, PMI Kabupaten Bekasi BerterimakasihÃ¢Â€Â¦  ",0.95,0.75,Positive
246,Tue Aug 11 10:10:44 +0000 2015,"Dugaan Korupsi Elektrikal Genset, Kejari Cikarang Geledah RSUD Kabupaten Bekasi: CIBITUNG Ã¢Â€Â“ Sehari pasca pengg... ",0.3,-0.024999999999999994,Negative
247,Fri Feb 23 11:04:08 +0000 2018,Tim Relawan LPM Kesehatan Dan Tim Relawan Kesehatan NPP menghaturkan Terima Kasih Kepada RSUD Kabupaten Bekasi ,0.0,0.0,Neutral
248,Fri Dec 06 04:07:47 +0000 2019,"Saya pernah memiliki pasien seorang homoseksual yg menikah dgn perempuan, bisa punya anak, hanya melakukan hubunganÃ¢Â€Â¦ ",0.625,0.125,Positive
249,Wed Mar 02 19:36:47 +0000 2016,"Dinas Kesehatan Kabupaten Bekasi mencatat, tlh terjadi 200 kasus demam berdarah dengue, 7 diantaranya ",0.0,0.0,Neutral
250,Sat Oct 20 02:19:23 +0000 2018,"Terkait Defisit BPJS Kesehatan, Ketua DPD Jamkeswatch Kabupaten Bekasi Sampaikan Surat TerbukaÃ¢Â€Â¦ ",0.5,0.0,Neutral
251,Wed Dec 02 09:17:26 +0000 2015,"Gincuuuu baluuuuÃ°ÂŸÂ‘ÂÃ°ÂŸÂ‘Â  itu sebabnya pria hrs lbih giat bekerja, krna gincu wnitaÃ¢Â€Â¦ (at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ",0.7000000000000001,0.2888888888888889,Positive
252,Thu Feb 20 03:22:07 +0000 2020,Kekurangan Puskesmas Potret Layanan Kesehatan di Kabupaten Bekasi ,0.0,0.0,Neutral
253,Fri Apr 29 04:46:01 +0000 2016,RSUD Kabupaten Bekasi sekarang tipe B ,0.0,0.0,Neutral
254,Tue Feb 09 17:12:26 +0000 2016,62 Warga Kabupaten Bekasi Menderita DBD ,0.0,0.0,Neutral
255,Tue Jan 29 06:56:08 +0000 2013,Pemerintah Kabupaten Bekasi berencana membangun sebanyak 2 Pos Pelayanan Terpadu (Posyandu) di tiap-tiap Desa.,0.0,0.0,Neutral
256,Sat Mar 14 05:36:09 +0000 2015,gantengnya kalo lagi obob @ KAMAR MAYAT RSUD Kabupaten.Bekasi ,0.0,0.0,Neutral
257,Mon Feb 04 03:32:01 +0000 2013,TuitBogor RSUD Kabupaten Bekasi Tingkatkan Status Pelayanan Bogor Tuit,0.0,0.0,Neutral
258,Tue Apr 17 07:29:35 +0000 2018,"Jam Kerja Tak Sesuai dengan Honor, Puluhan Bidan Se-Kabupaten Bekasi Geruduk Kantor Dinkes ",0.0,0.0,Neutral
259,Tue Sep 08 02:14:55 +0000 2015,Ã°ÂŸÂ˜Â·Ã°ÂŸÂ˜Â·Ã°ÂŸÂ˜Â· (at RSUD Kabupaten Bekasi) Ã¢Â€Â” ,0.0,0.0,Neutral
260,Mon Dec 11 18:00:12 +0000 2017,1.100.446 Anak Kabupaten Bekasi Jadi Sasaran Imunisasi Difteri ,0.0,0.0,Neutral
261,Thu Sep 06 03:34:56 +0000 2018,"Kabupaten Bekasi, Ratusan Perusahaan Nunggak Iuran BPJS ",0.0,0.0,Neutral
262,Tue Dec 06 09:46:45 +0000 2016,"Enak lo ya kl jdi perawat dsini, jam besuk nya bebas mau kpnÃ¢Â€Â¦ (w/ Uly_Bontot at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” ",0.7000000000000001,0.55,Positive
263,Wed Nov 05 13:07:37 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
264,Tue May 28 14:29:23 +0000 2019,Kiriman AdeÃ°ÂŸÂ˜Â˜Ã°ÂŸÂ˜Â˜ @ Rsud Kabupaten Bekasi ,0.0,0.0,Neutral
265,Tue Aug 13 05:49:53 +0000 2019,"Bekasi,  - Pasien rawat jalan gagal jantung, flek, dan HIV/AIDS paling sering ditangani RumaÃ¢Â€Â¦ ",0.4,0.09166666666666665,Positive
266,Wed Nov 05 13:11:08 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk ,0.0,0.0,Neutral
267,Wed Jan 29 03:58:43 +0000 2014,Banjir 30 cm di depan RSUD - Pasar Induk Cibitung Kabupaten Bekasi ,0.0,0.0,Neutral
268,Sun Jun 10 11:31:58 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
269,Sun Apr 29 10:32:42 +0000 2018,Jalan Sehat Sosialisasi Pilgub Jabar di Kabupaten Bekasi Banjir Hadiah ,0.5,0.5,Positive
270,Mon Feb 13 05:58:26 +0000 2017,"3. Meski Kabupaten Bekasi merupakan daerah kaya minyak dan industri, namun masih ada warga sakit yang tidak bisa berobat. ",0.8035714285714286,-0.16964285714285715,Negative
271,Wed Sep 18 03:28:16 +0000 2013,Flu kayanya rat hehe : Sakit rin? : Ngantrinya coy (Ã¢ÂŒÂ£ÃŒÂ_Ã¢ÂŒÂ£ÃŒÂ€) (@ RSUD Kabupaten Bekasi) ,0.8035714285714286,-0.16964285714285715,Negative
272,Sat Jun 02 12:25:06 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018  ,0.2,0.3,Positive
273,Thu May 31 12:17:50 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 ,0.2,0.3,Positive
274,Tue Dec 08 16:03:30 +0000 2020,Terimakasih bunda Bella/La_ femme_Suisse _CH ...video ini bukti cinta kami kepada bunda dari tim kerja GopÃ¢Â€Â¦ ,0.6,0.5,Positive
275,Thu Dec 08 17:53:34 +0000 2016,Puluhan Balita di Kabupaten Bekasi Menderita Gizi Buruk -  (Siaran Pers)  &lt;- Komentar?,0.0,0.0,Neutral
276,Fri Aug 23 11:28:03 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi ,0.0,0.0,Neutral
277,Mon Aug 31 10:53:01 +0000 2015,"Semoga selamat&amp;sehat ya mah, pak;( (at Pemda kabupaten bekasi) Ã¢Â€Â” ",0.55,0.6,Positive
278,Thu Jun 12 15:21:09 +0000 2014,"Pelayanan RSUD Kabupaten Bekasi Lambat, Keluarga Pasien ... - Suara Pembaruan  &lt;- Komentar?",0.39999999999999997,-0.30000000000000004,Negative
279,Mon May 13 06:09:34 +0000 2019,Dinkes Kabupaten Bekasi Razia Kue Lebaran Bikinan Rumahan TauCepatTanpaBatas. ,0.0,0.0,Neutral
280,Fri Sep 13 09:26:14 +0000 2019,Kegiatan pendampingan ePuskesmas NG di Puskesmas Mangunjaya Kabupaten Bekasi yang telah dilaksanakan pada tanggal 9Ã¢Â€Â¦ ,0.0,0.0,Neutral
281,Wed Sep 16 14:37:11 +0000 2020,"Dalam amanatnya, Bupati berharap, dengan adanya forum masyarakat ini dapat semakin menumbuhkan kepedulian dan menggÃ¢Â€Â¦ ",0.0,0.0,Neutral
282,Sat Nov 09 12:25:31 +0000 2019,RSUD Kabupaten Bekasi Raih Penghargaan Pelayanan Publik -   &lt;- Komentar?,0.06666666666666667,0.0,Neutral
283,Tue Aug 30 04:36:42 +0000 2016,Pelayanan Rumah Sakit ke Masyarakat Kabupaten Bekasi Bisa Terganggu Lantaran Hal IniÃ¢Â€Â¦ ,0.0,0.0,Neutral
284,Mon Apr 08 13:50:01 +0000 2019,"Tim Dokter Keliling   menyapa area dalam dan luar pasar Ikan Segar, Kecamatan Tambun Utara, KabupaÃ¢Â€Â¦ ",0.275,0.15,Positive
285,Sat Apr 22 09:00:17 +0000 2017,"Kata IDI, Kabupaten Bekasi masih butuh 401 dokter lagi  ",0.5,0.5,Positive
286,Fri Jul 29 01:49:45 +0000 2016,"Terdakwa kasus korupsi pengadaan limbah medis atau incenerator di Dinas Kesehatan (Dinkes) Kabupaten Bekasi,... ",0.0,-0.1,Negative
287,Tue Jun 09 10:38:51 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... ,0.0,0.0,Neutral
288,Sat Jan 10 11:34:56 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan  ,0.0,0.0,Neutral
289,Mon Oct 07 15:41:02 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi ,0.9,-0.15000000000000002,Negative
290,Mon Aug 10 09:05:57 +0000 2020,"__ Dicatet ya, Kampung Ulu, Desa Tanjungsari, Cikarang Utara, Kabupaten Bekasi. Dulu kasus di Semarang, mauÃ¢Â€Â¦ ",0.16666666666666666,-0.16666666666666666,Negative
291,Wed Aug 16 02:23:30 +0000 2017, Sesalkan Masih Terjadinya Gizi Buruk di Kabupaten Bekasi _KabBekasi  ,0.0,0.0,Neutral
292,Thu Jul 11 03:07:19 +0000 2019, Namanya RSUD Kabupaten Bekasi lokasinya di Desa Setia Laksana Kec. Cabangbungin Bekasi. Beredar kaÃ¢Â€Â¦ ,0.0,0.0,Neutral
293,Tue May 03 06:35:30 +0000 2016,RSUD Kabupaten Bekasi sekarang tipe B ,0.0,0.0,Neutral
294,Sat Oct 31 03:12:07 +0000 2015,Dinkes Kabupaten Bekasi Gelar Operasi Katarak Gratis ,0.8,0.4,Positive
