,created_at,text,Subjectivity,Polarity,Sentiment
141,Fri Nov 27 13:18:45 +0000 2020,Dinas Kesehatan Kota Bogor mendatangi RS Ummi tempat Habib Rizieq dirawat. Mereka datang untuk meminta Rizieq agarÃ¢Â€Â¦ ,0.0,0.0,Neutral
142,Mon May 18 08:33:32 +0000 2015,Salah Satu Siswi SD di Kota Bogor UN di Rumah Sakit - YouTube ,0.9,0.3,Positive
143,Tue Oct 04 00:15:41 +0000 2016,Kota Bogor terima setifikat eliminasi filariasis  Tips Sehat,0.0,0.0,Neutral
144,Thu Nov 26 09:17:57 +0000 2015,BPJS KETENAGAKERJAAN Dalam Acara Sosialisasi Perizinan dan Non Perizinan oleh Kantor BPPTPM Kota Bogor ,0.0,0.0,Neutral
145,Sat Jun 17 04:46:23 +0000 2017,sosialisasi imunisasi MR. Pembinaan Kantibmas Ramadhan. BAZ.  Pemb BOP &amp; Buka Bersama di  Kel. Cibadak  Kota Bogor. ,0.0,0.0,Neutral
146,Sun Oct 20 09:11:33 +0000 2013,HTI Kota Bogor audiensi ke dinkes solusi  hiv/aids menurut islam  cc. ,0.0,0.0,Neutral
147,Sun Nov 29 02:46:28 +0000 2020,Lihat info apa yang saya bagikan: BREAKINGNEWS: Habib Rizieq Shihab Dikabarkan Kabur dari Rumah Sakit Ummi Kota BogÃ¢Â€Â¦ ,0.0,0.0,Neutral
148,Wed Sep 04 10:14:09 +0000 2019,Perwal Kota Bogor No 39/2014 Tentang Pedoman Pembentukan Dewan Pengawas Badan Layanan Umum Daerah RSUD Kota Bogor ,0.06666666666666667,0.0,Neutral
149,Thu Apr 11 07:38:05 +0000 2019,Rapat kerja kesehatan daerah (Rakerkesda) - Konsolidasi pemangku kepentingan dalam mewujudkan keluarga sehat di KotÃ¢Â€Â¦ ,0.5,0.5,Positive
150,Fri Nov 23 23:35:22 +0000 2018,"Yuk merapat ke Taman Ekspresi, Lapangan Sempur! Mari ciptakan Kota Bogor sehat tanpa asap rokok! TeuHayangRokokÃ¢Â€Â¦ ",0.5,0.625,Positive
151,Mon Jul 18 11:15:45 +0000 2016,Revitalisasi RSUD Kota Bogor Gunakan Dana Rp 60 Miliar ,0.0,0.0,Neutral
152,Mon Nov 24 07:09:16 +0000 2014,Menjenguk RSUD Kota Bogor | Koran Bogor  lewat ,0.0,0.0,Neutral
153,Thu Apr 20 08:00:02 +0000 2017,"Dinas Kesehatan Kota Bogor, Jawa Barat, menunjuk tujuh Puskesmas dan empat rumah sakit sebagai tempat pengambilan... ",0.0,0.0,Neutral
154,Fri Sep 30 23:45:51 +0000 2016,"Jagain mba vie sakit sama mas danang di rawatÃ¢Â€Â¦ (w/ Reviano, Sevani, &amp; Lutvi at Rumah Sakit Islam Kota Bogor) Ã¢Â€Â” ",0.8571428571428571,-0.7142857142857143,Negative
155,Fri Jun 09 10:56:25 +0000 2017,With Ripan at Ruang OK RSUD KOTA BOGOR [pic] Ã¢Â€Â” ,0.5,0.5,Positive
156,Mon Nov 18 15:00:06 +0000 2013,Minum obat pusing aja.. : PLN Bogor pusing karena Kota Bogor termasuk Kota penghasil ... ,0.0,0.0,Neutral
157,Mon Nov 11 13:31:48 +0000 2019,Headline Nasional | DPRD Kota Bogor Berencana Menghentikan Kerjasama Dengan BPJS Kesehatan -Ã¢Â€Â¦ ,0.0,0.0,Neutral
158,Tue Apr 22 09:35:22 +0000 2014,"Lantik Kasatpol PP Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya Sugiarto, tengah ... ",0.42857142857142855,-0.35714285714285715,Negative
159,Wed Aug 12 02:39:37 +0000 2020,27 Pegawai Puskesmas di Kota Bogor Terpapar Covid-19  lewat ,0.0,0.0,Neutral
160,Mon Jun 09 09:20:59 +0000 2014,"...  terwujudnya cita - cita bersama yaitu Kota Bogor yang sehat, cerdas dan adil. Advokustik",0.6357142857142857,0.2785714285714286,Positive
161,Wed Oct 12 13:37:09 +0000 2016,"Setelah Kantongi Sertifikat ISO 9001: 2008, RSUD Kota Bogor Targetkan 8 Sasaran Mutu - ",0.0,0.0,Neutral
162,Thu Dec 31 12:58:57 +0000 2015,"Dan kami berterimakasih kepada narasumber ,disdik kota bogor, dinkes kota bogor, DLLAJ kota bogor, dinsosnaker kota bogor,BPPTPM kota bogor",0.0,0.0,Neutral
163,Sun Jul 29 04:14:08 +0000 2018,Perwal Kota Bogor No 28/2015 Tentang Pembinaan dan Pengawasan Penyelenggaraan Rumah Sakit di Kota Bogor ,0.0,0.0,Neutral
164,Wed Apr 29 16:18:13 +0000 2015,Belajar dinas shif malem sambil jagain eteh Ã°ÂŸÂ˜Â„Ã°ÂŸÂ˜Â (with ibu and eteh at RSUD KOTA BOGOR) Ã¢Â€Â” ,0.0,0.0,Neutral
165,Sat Jan 04 14:50:31 +0000 2014,Pemerintah Kota Bogor Siap Sukseskan BPJS:  ,0.5,0.2,Positive
166,Wed Jan 16 07:15:52 +0000 2013,Tweet | TuitBogor Forum Kota Sehat Kota Bogor belajar Ke Cimahi Bogor Tuit ,0.0,0.0,Neutral
167,Mon Jul 03 14:16:28 +0000 2017,republikaonline: Pasien Puskesmas Kota Bogor Meningkat Pascalebaran ,0.1,-0.1,Negative
168,Mon Nov 24 07:10:00 +0000 2014,Menjenguk RSUD Kota Bogor | Koran Bogor  lewat ,0.0,0.0,Neutral
169,Thu Aug 01 09:16:35 +0000 2019,Keberadaan Laboratorium Klinik dan Patologi Ratnalisa Sejalan Dengan Visi Pemerintah Kota Bogor KotaÃ‚Â Sehat ,0.0,0.0,Neutral
170,Sun Mar 03 17:14:09 +0000 2019,Perwal Kota Bogor No 39/2014 Tentang Pedoman Pembentukan Dewan Pengawas Badan Layanan Umum Daerah RSUD Kota Bogor ,0.06666666666666667,0.0,Neutral
171,Tue May 14 12:59:44 +0000 2013,Dinkes Kota Bogor kembali intensifkan razia perokok: Dinas Kesehatan Kota Bogor kembali menggelar Tipiring Per... ,0.0,0.0,Neutral
172,Wed Oct 26 16:43:26 +0000 2016,buzzer Ini Penjelasan BPJS Kesehatan Kota Bogor Terkait Pelayanan BPJS di RS PMI yang Terhenti  Medan,0.4,0.0,Neutral
173,Wed Feb 22 14:20:29 +0000 2017,"Astagfirullahaladzim,,  Ã°ÂŸÂ˜Â‡Ã°ÂŸÂ˜ÂŠ Semangatdinesmalam @ Igd Rsud Kota Bogor ",0.0,0.0,Neutral
174,Wed Mar 14 05:28:19 +0000 2018,Ini Upaya Dinas Kesehatan Kota Bogor dalam Pencegahan dan Pengedalian Penyakit MenularÃ¢Â€Â¦ ,0.0,0.0,Neutral
175,Sun Nov 29 05:35:48 +0000 2020,"""MER-C mengirim beliau untuk beristirahat di RS. Namun mendapatkan perlakuan yg kurang beretika dan melanggar hak pÃ¢Â€Â¦ ",0.0,0.0,Neutral
176,Thu Aug 08 02:15:08 +0000 2019,"Kamis 08 Agustus 2019, Pukul 07.30 Wib, Kapolsek Bogor Barat Kompol Sundarti SH, Melaksanakan giat gatur lalin pagiÃ¢Â€Â¦ ",0.0,0.0,Neutral
177,Wed Jul 08 04:01:54 +0000 2020, Selamat siang. Dapat kami informasikan untuk SWAB test/ Rapid test di Stasiun Bogor diselenggarakan olehÃ¢Â€Â¦ ,0.6000000000000001,0.7,Positive
178,Wed Feb 21 15:22:56 +0000 2018,Peresmian gedung RSUD kota bogor photoboothbogor photoboothbgr photoboothfun photoboothÃ¢Â€Â¦ ,0.0,0.0,Neutral
179,Tue Sep 01 04:12:01 +0000 2015,Dinkes Kota Bogor Bertekad Tanggulangi Dampak Polusi | Republika Online  lewat  BogohKaBogor,0.0,0.0,Neutral
180,Sun Jun 26 23:27:24 +0000 2016,Dinkes Kota Bogor Waspadai Vaksin Palsu ,1.0,-0.5,Negative
181,Fri Jun 09 03:00:36 +0000 2017,'  Kembali Aktifkan Kelurahan Siaga  BeritaBogor,0.0,0.0,Neutral
182,Tue Jul 16 15:58:41 +0000 2013,"  : ""Dillenia Kitchen"" Restoran Sehat ala IPB Yang Baru Hadir Di Kota Bogor ",0.4772727272727273,0.3181818181818182,Positive
183,Tue Apr 22 11:51:13 +0000 2014,"Midorinews &gt;&gt; Diangkut Ambulans untuk Lantik Kasatpol PP, Bima Arya: Saya Kena DBD: Wali Kota Bogor Bima Arya... ",0.0,0.0,Neutral
184,Tue Jul 08 01:34:22 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil Cu... ,0.5,0.5,Positive
185,Mon Sep 08 06:51:26 +0000 2014,Pasien Rumah Sakit Loncat dari Lantai 10: Seorang pasien Rumah Sakit Azra Kota Bogor bunuh diri dengan melompa... ,0.0,0.0,Neutral
186,Tue Jan 06 13:36:10 +0000 2015,Jenguk Sodara duluÃ°ÂŸÂ˜Â‚ (at RSUD Kota Bogor) Ã¢Â€Â” ,0.0,0.0,Neutral
187,Thu Aug 10 04:08:26 +0000 2017, :  Dinkes Kota Bogor Tingkatkan Sanitasi Ponpes ,0.0,0.0,Neutral
188,Wed Mar 23 05:00:35 +0000 2016,RSUD Kota Bogor Tak Boleh Diskriminasi Tangani Pasien Miskin ,0.6,-0.4,Negative
189,Tue Jun 25 10:14:09 +0000 2019,Lampiran Perda Kota Bogor No 5/2013 Tentang Rumah Sakit Umum Daerah Kota Bogor ,0.5,0.05000000000000002,Positive
190,Tue May 05 16:58:39 +0000 2015," Halo, bisa isi kuesioner saya ttg Kota Bogor berikut  semoga sehat &amp; diberi kelancaran aktivitas",0.3666666666666667,0.3,Positive
191,Fri Jun 23 02:45:53 +0000 2017,Dinkes Kota Bogor: Penggunaan Rokok Elektrik DiaturÃ‚Â Perda  ,0.0,0.0,Neutral
192,Thu Nov 26 09:24:45 +0000 2020,"_AG4EVER Rizieq Shihab dirawat di rumah sakit di RS UMMI, Kota Bogor, Jawa Barat.  diobservasi oleh tim dokterÃ¢Â€Â¦ ",0.0,0.0,Neutral
193,Sun Nov 13 07:00:08 +0000 2016,Maruarar Sirait: Jalan Sehat Di Kota Bogor Perkuat Pluralisme Dan Nasionalisme ,0.5,0.5,Positive
194,Mon Feb 26 23:14:23 +0000 2018,Dinkes Kota Bogor gelar Rakerkesda 2018 - ANTARA News Megapolitan ,0.0,0.0,Neutral
195,Mon Jun 26 06:00:33 +0000 2017,"Richi Mob STiq MOTOR ANTIK KLASIK CARI BARTERAN Sedan / Minibus Sehat dan Terawat Rp11,800,000 - Kota Bogor Permis.. ",0.3333333333333333,0.3333333333333333,Positive
196,Fri Aug 05 13:04:48 +0000 2016,Finally.... Beres jugaaaÃ°ÂŸÂ˜Â¥ (at RSUD Kota Bogor) Ã¢Â€Â” ,1.0,0.0,Neutral
197,Thu Sep 26 08:46:44 +0000 2013,Dinkes kota Bogor libatkan LSM awasi KTR  ,0.0,0.0,Neutral
198,Wed Mar 05 03:05:13 +0000 2014,Lumayan antri tp untung udah daftar online (at Kantor BPJS Kota Bogor) Ã¢Â€Â” ,0.7,0.4,Positive
199,Wed Apr 29 06:44:41 +0000 2015,Cepat sembuh bowoooÃ°ÂŸÂ˜Âƒ (with dwibowo and banyakkk at Rumah Sakit Umum Daerah Kota Bogor) Ã¢Â€Â” ,0.5,0.275,Positive
200,Mon Sep 28 13:45:15 +0000 2015,Cepet sembuh yah TanteÃ°ÂŸÂ˜Â˜Ã¢ÂÂ¤ (with Papah  at RSUD Kota Bogor) Ã¢Â€Â” ,0.0,0.0,Neutral
201,Mon Oct 05 02:10:04 +0000 2020,"Radar Bogor : RSUD Kota Bogor Butuh Obat Pendukung Covid-19, Satu Pasien Ratusan Juta BOGOR-RA  ",0.25,0.25,Positive
202,Sat Dec 16 23:14:08 +0000 2017,Perwal Kota Bogor No 15/2015 Tentang Pedoman Pembentukan Dewan Pengawas Badan Layanan Umum Daerah RSUD Kota Bogor ,0.06666666666666667,0.0,Neutral
203,Wed Feb 25 13:45:36 +0000 2015,"Tim Verifikasi Kota Sehat Mulai Nilai Kota Bogor: INILAHCOM, Bogor - Forum Kota Sehat dari Provinsi Jawa Barat... ",0.5,0.5,Positive
204,Thu Feb 02 03:05:05 +0000 2017,Sekda Kota Bogor: RS Yang Bekerja Sama Dengan BPJS Wajib Menerima Pasien BPJS ,0.0,0.0,Neutral
205,Thu Nov 27 15:37:03 +0000 2014,"Lagi, Tiga Puskesmas di Kota Bogor  Kantongi Sertifikasi ISO: BOGORnews, ==Tiga puskesmas di Kota Bogor, menga... ",0.0,0.0,Neutral
206,Mon May 08 12:14:37 +0000 2017,BPJS Kesehatan : 7.711 PNS Di Kota Bogor Sudah Terdaftar ,0.0,0.0,Neutral
207,Sat Dec 13 13:08:28 +0000 2014,Cepet sembuh Bro Angga (at RSUD Kota Bogor) Ã¢Â€Â” ,0.0,0.0,Neutral
208,Tue Sep 30 11:30:56 +0000 2014,Check up (lagi) Ã°ÂŸÂ˜ÂŠÃ°ÂŸÂ˜Â„ (at RSUD Kota Bogor) Ã¢Â€Â” ,0.0,0.0,Neutral
209,Fri Jul 01 14:45:39 +0000 2016,24 Puskesmas di Kota Bogor Disiagakan Saat Lebaran  ,0.06666666666666667,0.0,Neutral
210,Tue Apr 22 09:22:56 +0000 2014,"Lantik Kasatpol PP Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya Sugiarto, tengah ... ",0.42857142857142855,-0.35714285714285715,Negative
211,Thu Jan 26 01:42:30 +0000 2017,"Pagi2,, udh disini qt.. HeheÃ°ÂŸÂ˜ÂÃ°ÂŸÂ˜Â (with Icha and Ayuki at Poli RSUD Kota Bogor) Ã¢Â€Â” ",0.0,0.0,Neutral
212,Thu May 01 03:49:49 +0000 2014,"Dinkes Kota Bogor Deteksi Kesehatan Warga Kencana: BOGORnews, == Dinas Kesehatan Kota Bogor melakukan pemeriks... ",0.0,0.0,Neutral
213,Fri Jul 10 06:02:03 +0000 2015,"Dinkes Bogor siagakan empat puskesmas rawat inap: Dinas Kesehatan Kota Bogor, Jawa Barat, menyiagakan empat Pu... ",0.0,0.0,Neutral
214,Wed Jan 29 05:12:45 +0000 2014,Warga Miskin Kota Bogor dan Depok Belum Masuk Program JKN - Republika Online ,0.6,-0.4,Negative
215,Fri Jul 10 06:02:11 +0000 2015,"Dinkes Bogor siagakan empat puskesmas rawat inap: Dinas Kesehatan Kota Bogor, Jawa Barat, menyiagakan empat Pu... ",0.0,0.0,Neutral
216,Wed Dec 28 08:22:20 +0000 2016,Disini dulu coy. Sehat itu mahalÃ°ÂŸÂ˜ÂŠÃ°ÂŸÂ˜ÂŠ (at RSUD Kota Bogor) Ã¢Â€Â” ,0.3333333333333333,0.25,Positive
217,Tue Jun 03 13:43:00 +0000 2014,"ComfortZone Pemerintah kota Bogor juga berencana untuk membangun Puskesmas Ramah Lansia, dan juga Taman Khusus Lansia",0.3357142857142857,0.12857142857142856,Positive
218,Tue Aug 05 06:53:59 +0000 2014,"Kota Bogor Akan Punya RSUD Baru: Ada kabar baik bagi warga Kota Bogor. Pasalnya, Kota bogor akan memiliki  Rum... ",0.5272727272727273,0.41818181818181815,Positive
219,Mon Feb 23 04:46:49 +0000 2015,"Asmuni sakit infeksi saluran kemih, hari ini akan lanjut berobat d RSUD Kota Bogor. _sastra   ",0.0,0.0,Neutral
220,Mon Nov 18 14:56:17 +0000 2013,"Siap2 ya _syaida "": RS Karya Bakti akan menjadi Rumah Sakit Umum Daerah pada April 2014 ",0.5,0.125,Positive
221,Fri Aug 08 10:53:42 +0000 2014,RSUD Kota Bogor akan Dilengkapi Layanan Forensik ,0.0,0.0,Neutral
222,Sat Mar 30 09:21:01 +0000 2019,Wali Kota Bogor Bima Arya sukses mempercantik jogging track di Taman Sempur sehingga meningkatkan pendapatan daerah. ,0.95,0.75,Positive
223,Mon Oct 03 05:10:02 +0000 2016,Nunggu terusssssss! (at RSUD KOTA BOGOR) [pic] Ã¢Â€Â” ,0.5,0.625,Positive
224,Mon Oct 14 09:48:33 +0000 2019,3 Layanan Kependudukan Hadir di Rumah Sakit Kota Bogor  ,0.0,0.0,Neutral
225,Fri Feb 05 08:35:26 +0000 2016,"Pasien DBD Meningkat, RSUD Kota Bogor Sempat Kewalahan... ",0.0,0.0,Neutral
226,Wed Mar 04 13:42:14 +0000 2015,Gws Engkong Ã°ÂŸÂ˜Â‡Ã°ÂŸÂ˜Â‡ (at Rumah Sakit Umum Daerah Kota Bogor) Ã¢Â€Â” ,0.5,0.05000000000000002,Positive
227,Wed Feb 07 13:44:56 +0000 2018,"RSUD Kota Bogor Banyak Tambah Fasilitas Kesehatan Baru, Apa Saja? ",0.4772727272727273,0.3181818181818182,Positive
228,Thu Oct 01 12:31:45 +0000 2020,"Rinciannya, Puskesmas Abiansemal di Kabupaten Badung, Bali, dan Puskesmas Tanah Sereal di Kota Bogor, Jawa Barat.  ",0.0,0.0,Neutral
229,Fri Oct 25 03:13:04 +0000 2019,"_sudirman  Istri saya, setelah 4 tahun LDM, memutuskan resign dan menemani saya pindah ke Bogor JuliÃ¢Â€Â¦ ",0.0,0.0,Neutral
230,Tue Oct 30 08:05:58 +0000 2018,"Cipta Inovasi Puskesmas Kota Bogor, Upaya Wujudkan PuskesmasÃ‚Â Idola  ",0.0,0.0,Neutral
231,Tue Dec 24 01:44:20 +0000 2019," Slmt pagi. Apakah hari ini kantor BPJS Kes kota Bogor buka? Bila ya, smp jam brp? Trm ksh",0.55,0.35,Positive
232,Thu Nov 26 10:07:07 +0000 2020," Rizieq Shihab dirawat di rumah sakit di RS UMMI, Kota Bogor, Jawa Barat.  diobservasi oleh tim dokter, meÃ¢Â€Â¦ ",0.0,0.0,Neutral
233,Tue Jul 08 01:38:39 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil Cu... ,0.5,0.5,Positive
234,Wed Nov 18 08:11:53 +0000 2020,"Presiden  melakukan inspeksi mendadak (sidak) ke sebuah puskesmas yang berlokasi di Kecamatan Tanah Sareal,Ã¢Â€Â¦ ",0.5,0.0,Neutral
235,Tue May 05 12:08:21 +0000 2015,Ini 3 Program Prioritas Dirut RSUD Kota Bogor ,0.0,0.0,Neutral
236,Thu Oct 17 03:05:11 +0000 2019,"Hadirkan Layanan 3 in 1, Disdukcapil Jalin Kerjas Sama Rumah Sakit se-KotaÃ‚Â Bogor  ",0.0,0.0,Neutral
237,Tue May 09 11:46:49 +0000 2017, akan melakukan jemput bola agar anak ketiga untuk segera didaftarkan menjadi peserta. ,0.0,0.0,Neutral
238,Mon Nov 07 00:14:49 +0000 2016,06:55 WIB. Lalin Simpang RSUD Kota Bogor cenderung padat imbas lonjakan volume arus kendaraan. RTMCjabar ,0.5,-0.2,Negative
239,Sat May 18 00:03:33 +0000 2013,Day 2 - Pelatihan HACCP (at Gedung Puslitbang Gizi dan Kesehatan Kota Bogor) Ã¢Â€Â” ,0.1,-0.1,Negative
240,Wed Oct 23 03:06:07 +0000 2019,"Rabu 23/10/2019, Pukul 09.30 Wib, Lokasi Aula Kantor Kel.Balumbang Jaya Kec.Bogor Barat, Bhabinkamtibmas Kel.BalumbÃ¢Â€Â¦ ",0.0,0.0,Neutral
241,Mon Mar 14 11:35:51 +0000 2016,Setelah 8 jam disini dan belum masuk kamar rawat inap.. capek keleussss bosss (at IGD RSUD KOTA BOGOR) Ã¢Â€Â” ,0.7,-0.4,Negative
242,Sat Sep 26 02:01:50 +0000 2015,At RSUD Kota Bogor Ã¢Â€Â” ,0.0,0.0,Neutral
243,Fri May 16 14:28:03 +0000 2014,"Nuhun  dicolek Kang _1:) ""Pak Wali sehat &amp; sukses pimpin Kota Bogor menuju Kota aman,nyaman, Salam Rancage""",0.75,0.53,Positive
244,Thu May 30 16:23:08 +0000 2013,54.618 Warga Kota Bogor Belum Terima Kartu Jamkesda ,0.0,0.0,Neutral
245,Wed May 25 04:59:58 +0000 2016,Gizi burukÃ°ÂŸÂ‘Â…Ã°ÂŸÂ‘Â…Ã°ÂŸÂ‘Â… (at Gedung Puslitbang Gizi dan Kesehatan Kota Bogor) Ã¢Â€Â” ,0.1,-0.1,Negative
246,Mon Sep 07 09:22:34 +0000 2020,"Saat ini, kapasitas ruang rawat inap untuk pasien Covid-19 di rumah sakit rujukan Kota Bogor jumlahnya sangat terbaÃ¢Â€Â¦ ",0.35,0.1,Positive
247,Mon Feb 16 00:14:34 +0000 2015,07:14 WIB. Situasi lalin Simpang Karya Bakti/RSUD Kota Bogor saat ini.  foto: ,0.4,0.0,Neutral
248,Fri Feb 05 03:20:05 +0000 2016,"RSUD Bogor ekstra tenaga layani pasien DBD: Rumah Sakit Umum Daerah (RSUD) Kota Bogor, Jawa Barat, harus menge.. ",0.3,0.02500000000000001,Positive
249,Tue Jul 08 01:27:34 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil Cu... ,0.5,0.5,Positive
250,Tue Nov 03 17:14:09 +0000 2020,Perwal Kota Bogor No 24/2014 Tentang Pedoman Kerja Sama Pada Badan Layanan Umum Daerah RSUD Kota Bogor ,0.06666666666666667,0.0,Neutral
251,Tue Aug 30 19:23:19 +0000 2016,Walikota Sidak Proyek RSUD Kota Bogor -  (Siaran Pers)  infobogorbarat,0.0,0.0,Neutral
252,Tue Aug 08 12:38:23 +0000 2017, ga kuat tenaga gw kalo buat gawe di jkt. di rsud kota bogor des bagian perencanaan.,0.0,0.0,Neutral
253,Thu Aug 07 01:32:01 +0000 2014,3. Adanya RSUD inipun menjadi upaya Pemkot untuk meningkatkan pelayanan Kesehatan bagi masyarakat Kota Bogor,0.0,0.0,Neutral
254,Tue Sep 05 08:05:08 +0000 2017,"Wow! PDAM Tirta Pakuan Kota Bogor Ditetapkan Sebagai PDAM Sehat, Ini Kriteria Penilaiannya ",0.75,0.3125,Positive
255,Tue Aug 05 07:36:07 +0000 2014,"Ciyyeeee ""_Bogor: Kota Bogor Akan Punya RSUD Baru - Okezone  infobogorbarat""",0.45454545454545453,0.13636363636363635,Positive
256,Wed Aug 05 07:59:02 +0000 2015,"selesai part 2, arthroplasty... ganti sendi peluru pinggul kanan pasienÃ¢Â€Â¦ (at Rumah Sakit Umum Daerah Kota Bogor) Ã¢Â€Â” ",0.5178571428571428,0.16785714285714287,Positive
257,Sun Mar 30 10:30:03 +0000 2014,"Jalan Sehat PDAM Tirta Pakuan Kota Bogor ke - 37: PERUSAHAAN Air Minum (PDAM) Ã¢Â€Â˜Tirto Pakuan Kota Bogor, Sabtu (29/3/2014), mengadakan...",0.5,0.5,Positive
258,Mon Aug 19 11:55:19 +0000 2013,"Bogor ingin jadi kota kuliner sehat: Kota Bogor, Jawa Barat, ingin menjadi pusat kuliner sehat yang didukung oleh... ",0.1857142857142857,0.1857142857142857,Positive
259,Sun Nov 01 14:00:15 +0000 2015,Pengenalan Dini Program BPJS Ketenagakerjaan ke 3 Sekolah di Kota Bogor ,0.3,0.1,Positive
260,Tue Feb 23 02:54:22 +0000 2016,Pesantren Hidayatullah Kota Bogor gelar penyuluhan dan pengobatan DBD ,0.0,0.0,Neutral
261,Wed Mar 13 09:30:01 +0000 2019,"Alhamdulillah, team program Be Health Baitulmal Tazkia. Pada  Sabtu (09/03) mengadakan program kesehatan gratis untÃ¢Â€Â¦ ",0.8,0.4,Positive
262,Sat Mar 04 11:58:40 +0000 2017,"Laksana Mandiri, Tahu sehat di Kota Bogor,  silakan mencoba   _GeGo ",0.5,0.5,Positive
263,Sun Dec 13 08:48:24 +0000 2020,"Sekda Kota Bogor Positif COVID-19, Dinkes Lakukan Tracing - IDN Times Covid Covid19 ",0.5454545454545454,0.22727272727272727,Positive
264,Thu Dec 18 03:46:31 +0000 2014,pendampinganberobat Esih Sukaesih (55) ke poli penyakit dalam RSUD Kota Bogor. _sastra   ,0.0,0.0,Neutral
265,Sun Jul 06 12:43:09 +0000 2014,"Bima Arya Luncurkan ""Mobil Curhat"" di Kota Bogor: Masih minimnya infrastruktur kesehatan serta fasilitas Pusat Kesehatan  Masyarakat ...",0.08333333333333334,-0.05,Negative
266,Wed Nov 06 03:22:21 +0000 2019,"Rabu 06/10/2019, Pukul 08.30 Wib, Tempat SMAN 5 Kota Bogor Jl. Manunggal No.22 Rt 01/03 Kel. Menteng, BhabinkamtibmÃ¢Â€Â¦ ",0.0,0.0,Neutral
267,Sun Nov 29 06:55:00 +0000 2020,Satgas COVID-19 Kota Bogor melaporkan Direktur Utama dan Manajemen Rumah Sakit UMMI Kota Bogor ke Polresta Bogor KoÃ¢Â€Â¦ ,0.0,0.0,Neutral
268,Sun Dec 25 10:13:15 +0000 2016,Audiensi dihadiri Kepala Dinas Kesehatan Kabupaten Bogor dan Kepala Cabang BPJS Kab &amp; Kota bogor ,0.0,0.0,Neutral
269,Sat Aug 30 14:51:04 +0000 2014,jarang-jarang kan suster negor suster ya. malam iniÃ¢Â€Â¦ (w/ _ekha &amp;  at RSUD Kota Bogor) [pic] Ã¢Â€Â” ,0.9,0.3,Positive
270,Fri Apr 06 00:00:06 +0000 2018,Materi Gizi Olahraga untuk Kontingen Kota Bogor dalam rangka Pelatda Porda JabarÃ¢Â€Â¦ ,0.6,-0.1,Negative
271,Fri Jul 03 10:59:23 +0000 2015, Peraturan baru Badan Penyelenggara Jaminan Sosial (BPJS) Ketenagakerjaan mengenai Jaminan Hari ...  *eknm,0.2606060606060606,0.08484848484848484,Positive
272,Fri Aug 02 22:14:09 +0000 2019,Perwal Kota Bogor No 20/2014 Tentang Pengelolaan Keuangan Badan Badan Layanan Umum Daerah RSUD Kota Bogor ,0.03333333333333333,0.0,Neutral
273,Tue Apr 22 11:51:10 +0000 2014,"Diangkut Ambulans untuk Lantik Kasatpol PP, Bima Arya: Saya Kena DBD: Wali Kota Bogor Bima Arya Sugiarto melan... ",0.0,0.0,Neutral
274,Mon Jul 18 11:15:45 +0000 2016,Revitalisasi RSUD Kota Bogor Gunakan Dana Rp 60 Miliar ,0.0,0.0,Neutral
275,Tue Aug 28 02:50:00 +0000 2018,Garnita Malahayati NasDem Kota Bogor membantu warga atasi nyamuk demam berdarah melalui kegiatan fogging di Gang RaÃ¢Â€Â¦ ,0.0,0.0,Neutral
276,Tue Feb 10 05:18:04 +0000 2015,"Nganter bokin, semoga BPJS bisa berguna sebagaimana mestinya.. (@ RSUD Kota Bogor in Bogor) ",0.0,0.3,Positive
277,Thu Nov 30 15:00:47 +0000 2017,Dinkes Kota Bogor Libatkan Remaja Promosikan Kesehatan ,0.0,0.0,Neutral
278,Tue Dec 24 01:44:20 +0000 2019," Slmt pagi. Apakah hari ini kantor BPJS Kes kota Bogor buka? Bila ya, smp jam brp? Trm ksh",0.55,0.35,Positive
279,Thu Mar 15 11:59:22 +0000 2018,Wakapolsekta Bogor Barat Akp Syarif Hidayat Melaksanakan pembinaan kepada satpam RSUD kota Bogor memberikan arahanÃ¢Â€Â¦ ,0.0,0.0,Neutral
280,Tue Aug 05 07:13:16 +0000 2014,Kota Bogor Akan Punya RSUD Baru ,0.45454545454545453,0.13636363636363635,Positive
281,Sat Jul 12 12:36:01 +0000 2014,"Jelang Arus Mudik, , DLLAJ dan Dinkes Kota Bogor Cek Urine Supir Bus. Info Lengkap;  via ",0.4,0.1,Positive
282,Sat May 16 16:02:38 +0000 2015,Puluhan Perusahaan Di Kota Bogor Nunggak BPJS Ketenagakerjaan  Ã¢Â€Â¦ lewat newsrribogor Bogor,0.0,0.0,Neutral
283,Tue May 03 16:12:19 +0000 2016,Perda Kota Bogor No 5/2013 Tentang Rumah Sakit Umum Daerah Kota Bogor ,0.5,0.05000000000000002,Positive
