created_at,text,tweet_en
Thu Nov 19 04:56:50 +0000 2020,"Masyarakat Kota Jayapura, RSUD Abepura mulai senin 23 November 2020, akan terbuka kembali untuk umum (Pasien Non CoÃ¢Â€Â¦ https://t.co/9bT6tw3sO5","People of Jayapura City, RSUD Abepura starting Monday 23 November 2020, will be open again to the public (Non Co ¢ Â € Â¦ Patients https://t.co/9bT6tw3sO5"
Tue Aug 05 07:44:23 +0000 2014,"Dinkes Kota Jayapura  Minta Puskesmas Tidak Berikan SR-APS: Jayapura,MAJALAHÃ‚Â  SELANGKAH -- Kepala Dinas Keseha... http://t.co/TAbjPQlhwU","Jayapura City Health Office Asks Puskesmas Not to Give SR-APS: Jayapura, MAJALAHÃ‚Â SELANGKAH - Head of Health Service ... http://t.co/TAbjPQlhwU"
Thu Jul 02 13:10:04 +0000 2020,140 tenaga kesehatan yang terinfeksi virus korona itu berasal dari sembilan rumah sakit yang tersebar di Kota JayapÃ¢Â€Â¦ https://t.co/ScRikri89w,The 140 health workers infected with the corona virus come from nine hospitals spread across the City of JayapÃ ¢ Â € Â¦ https://t.co/ScRikri89w
Mon Feb 19 14:15:07 +0000 2018,Papua - Ratusan perusahaan di Kota Jayapura daftarkan pekerjanya di BPJS https://t.co/VMAMqtTZr2,Papua - Hundreds of companies in Jayapura City register their workers at BPJS https://t.co/VMAMqtTZr2
Tue May 02 23:29:53 +0000 2017,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJS Ketenagakerjaan https://t.co/aYb9tgrGeQÃ‚Â  #PUBLIKÃ¢Â€Â¦Ã¢Â€Â¦ https://t.co/b8qPtLraXu,62 PKH Facilitators in Jayapura City Participate in Socialization of BPJS Ketenagakerjaan https://t.co/aYb9tgrGeQÃ‚Â # PUBLIKÃ ¢ Â € Â¦Ã ¢ Â € Â¦ https://t.co/b8qPtLraXu
Mon Sep 19 03:00:44 +0000 2016,Obat Raja Singa Di Kota Jayapura | Toko Herbal De Nature | @scoopit https://t.co/rNcol4j8EY,Lion King Medicine in Jayapura City | De Nature's Herbal Shop | @scoopit https://t.co/rNcol4j8EY
Tue May 02 23:29:48 +0000 2017,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJSÃ‚Â Ketenagakerjaan https://t.co/q79aZN5rtiÃ¢Â€Â¦Ã¢Â€Â¦ https://t.co/Xy2530KFD1,62 PKH Facilitators in Jayapura City Participate in the Socialization of BPJSÃ‚Â Ketenagakerjaan https://t.co/q79aZN5rtiÃ¢ÂÃ‚Â¦Ã¢Â €Â¦ https://t.co/Xy2530KFD1
Fri Aug 03 05:33:13 +0000 2018,Dinkes Kota Jayapura Terus Kampanyekan Pentingnya Imunisasi MRP https://t.co/BroWhlTWeK #Papua #publik #campak,Jayapura City Health Office Continues to Campaign the Importance of MRP Immunization https://t.co/BroWhlTWeK #Papua #publik #campak
Fri Nov 07 21:27:55 +0000 2014,Dinkes Kota Jayapura Isi HKN dengan Lomba danÃ‚Â Seminar http://t.co/70rCR7yU3G,Jayapura City Health Office Contains HKN with Contests and Seminars http://t.co/70rCR7yU3G
Sun Jun 08 08:59:14 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Pemerintah Kota Jayapura, Provinsi Papua melalui Dinas Kesehatan Kota Jayapura... http://t.co/EunddJqjx0","Jayapura, MAJALAH SELANGKAH - Jayapura City Government, Papua Province through the Jayapura City Health Office ... http://t.co/EunddJqjx0"
Fri Feb 03 06:24:19 +0000 2017,"Data Resmi Puskesmas di Kota Jayapura Provinsi Papua Republik Indonesia, Lengkap dan Reliable https://t.co/zjIpf8blOr","Official Data of Puskesmas in Jayapura City, Papua Province, Republic of Indonesia, Complete and Reliable https://t.co/zjIpf8blOr"
Tue Oct 14 01:45:23 +0000 2014,"4 Warga Kloofkamp, Distrik Jayapura Utara, Kota Jayapura, Papua dilarikan ke Rumah Sakit TNI Marthen Indey di Aryoko, pasca- #kebakaran","4 Residents of Kloofkamp, ??North Jayapura District, Jayapura City, Papua were rushed to the Marthen Indey TNI Hospital in Aryoko, after the fire"
Wed Oct 19 13:00:18 +0000 2016,"Cegah Penyakit Kaki Gajah di Kota Jayapura, Puskesmas Hamadi Gencarkan Pemberian Obat https://t.co/0tOkP1l7gbÃ‚Â Ã¢Â€Â¦ https://t.co/1uV8QFPanS","Preventing Elephant Foot Disease in Jayapura City, Hamadi Health Center Promotes Drug Administration https://t.co/0tOkP1l7gbÃ‚Â Ã ¢ Â € Â¦ https://t.co/1uV8QFPanS"
Sun Jun 08 06:11:35 +0000 2014,#Papua Dinkes Kota Jayapura Tekad Tekan Angka TBC http://t.co/QhIkKwZhdN,#Papua Jayapura City Health Office Determines to Press TBC Numbers http://t.co/QhIkKwZhdN
Tue May 09 16:02:25 +0000 2017,150 Warga Kurang Mampu di Kota Jayapura Terima KIS-PBI Tambahan https://t.co/oLSLFDAUTgÃ‚Â  #PERISTIWA #kabarpapuaÃ¢Â€Â¦ https://t.co/JJ9kjX83HS,150 Poor People in Jayapura City Receive Additional KIS-PBI https://t.co/oLSLFDAUTgÃ‚Â #PERISTIWA # kabarpapuaÃ ¢ Â € Â¦ https://t.co/JJ9kjX83HS
Fri Oct 07 04:15:25 +0000 2016,Berita Papua - BPJS Kesehatan Jalin Kerjasama Dengan APTSP Kota Jayapura https://t.co/c5WijLspqo via @PapuaUntukSemua,Papua News - BPJS Health Collaborates with Jayapura City APTSP https://t.co/c5WijLspqo via @PapuaUntukS ALL
Fri Sep 11 06:05:44 +0000 2015,"Dinkes Kota Jayapura berupaya turunkan angka kematian ibu-anak: Dinas Kesehatan Kota Jayapura, Provinsi Papua,... http://t.co/zIxRbWliWZ","Jayapura City Health Office seeks to reduce maternal-child mortality: Jayapura City Health Office, Papua Province, ... http://t.co/zIxRbWliWZ"
Sat Jan 12 08:28:30 +0000 2019,"""Harga Obat Penis Keluar Cairan Nanah Ampuh Di Apotik Kota Jayapura"" by obat kelamin https://t.co/n3MetV2Nw1",The price of a potent pus discharge penis drug in Jayapura City Pharmacy by genital medicine https://t.co/n3MetV2Nw1
Sat Apr 21 21:23:33 +0000 2018,"Kaki sakit tp paksa jua @ Kupang Dok II, Kota Jayapura https://t.co/MO1pNExdyE","Leg pain but forced also @ Kupang Dok II, Jayapura City https://t.co/MO1pNExdyE"
Thu Sep 13 08:17:38 +0000 2018,Kota Jayapura Butuh Dokter Gigi https://t.co/rDA4j5pWxI #Papua #publik #doktergigi #doktergigiminim #kotajayapura,Jayapura City Needs Dentist https://t.co/rDA4j5pWxI #Papua #publik #doktergigi #doktergigiminim #kotajayapura
Mon Dec 15 14:03:50 +0000 2014,"""DONOR DARAH"" Ã‚Â·Selasa, 16-12-14 Ã‚Â·Pukul 12 siang Ã‚Â·RSUD Dok 2 Ã‚Â·""Jersey"" Milan Home Ã‚Â·cp: @YandriMilano cc: @Kota_Jayapura  #115Milan","BLOOD DONATION Ã‚Â · Tuesday, 16-12-14 Ã‚Â · 12 o'clock in the afternoon Ã‚Â · RSUD Dok 2 Ã‚Â · ""Jersey"" Milan Home Ã‚Â · cp: @YandriMilano cc: @Kota_Jayapura # 115 Milan"
Wed Mar 06 23:32:38 +0000 2013,Selamat ulang tahun kota jayapura. Buat yang sakit hari ini puskesmas se kota jayapura melakukan pelayanan gratis,"Happy birthday to the city of Jayapura. For those who are sick today, health centers throughout the city of Jayapura provide free services"
Wed Jun 22 15:20:46 +0000 2016,Kepala Puskesmas Tanjung Ria : Mantri  Sangat Kurang di 12 Puskesmas KotaÃ‚Â Jayapura https://t.co/45Nj0kuqZH https://t.co/OyezXPXLFM,Head of Tanjung Ria Health Center: Very Poor Mantri in 12 City Health CentersÃ‚Â Jayapura https://t.co/45Nj0kuqZH https://t.co/OyezXPXLFM
Wed Jul 11 09:25:46 +0000 2018,Upaya Dinas Kesehatan Kota Jayapura Turunkan Angka PenderitaÃ‚Â Malaria https://t.co/ACv1V3fmMe https://t.co/44SEme6vFy,Jayapura City Health Office Efforts to Reduce the Number of PatientsÃ‚Â Malaria https://t.co/ACv1V3fmMe https://t.co/44SEme6vFy
Sat Mar 14 14:48:30 +0000 2015,"Dinkes Kota Jayapura dorong pelayanan kesehatan ibu dan anak: Dinas Kesehatan Kota Jayapura, Papua,  terus men... http://t.co/6pYLcQuQXk","The Jayapura City Health Office encourages maternal and child health services: The Jayapura City Health Office, Papua, continues to ... http://t.co/6pYLcQuQXk"
Wed Mar 04 21:00:43 +0000 2020,"Dinkes Kota Jayapura: Masker Wajib untuk Orang Sakit, Bukan yangÃ‚Â Sehat https://t.co/kbjXQh4I6s https://t.co/0OkC1b5dkh","Jayapura City Health Office: Masks are Mandatory for Sick People, Not Healthy People https://t.co/kbjXQh4I6s https://t.co/0OkC1b5dkh"
Tue Jan 22 04:23:37 +0000 2019,"Bapak Walikota Jayapura Dr. Drs. Benhur Tomi Mano, MM meninjau pembangunan Rumah Sakit Tipe C Kota Jayapura di KoyaÃ¢Â€Â¦ https://t.co/7hT9i0nRKD","Mr. Mayor of Jayapura Dr. Drs. Benhur Tomi Mano, MM reviewed the construction of the Type C Hospital in Jayapura City in KoyaÃ ¢ Â € Â¦ https://t.co/7hT9i0nRKD"
Tue Jun 26 11:57:32 +0000 2018,"Banyak Koperasi di kota Jayapura tidak sehat, kenapa? https://t.co/azfCRTUx5H","Many cooperatives in Jayapura city are not healthy, why? https://t.co/azfCRTUx5H"
Fri Jul 13 10:55:24 +0000 2018,"Juni 2018, Dinas Kesehatan Kota Jayapura Tangani 24 Kasus DBD https://t.co/Pg2STv6fis #Papua #publik #demamberdarah","June 2018, Jayapura City Health Office Handles 24 DHF Cases https://t.co/Pg2STv6fis #Papua #publik #demamberdarah"
Mon Jan 28 08:25:37 +0000 2019,Jual Agen Reseller Essenzo Bergamot Essential Oil Kota Jayapura Papua Untuk Atasi Sakit Perut atau P: https://t.co/KzHkDJynUF via,"Selling Essenzo Bergamot Essential Oil Reseller Agents in Jayapura City, Papua To Overcome Stomach Pain or P: https://t.co/KzHkDJynUF via"
Fri Dec 13 14:21:03 +0000 2019,Papua Puskesmas Kota Jayapura terapkan standar pelayanan minimal https://t.co/I1VKc8fVwc https://t.co/vAwdRvCo61,Papua Puskesmas Jayapura City applies minimum service standards https://t.co/I1VKc8fVwc https://t.co/vAwdRvCo61
Wed Apr 10 04:30:24 +0000 2013,via @maiauna: Buat yg butuh Rantangan buat dirmh or kantor sekitar kota #jayapura n Abe bisa hub: 085292518828 Murah+sehat+halal,"via @maiauna: For those who need a home office or office around the city of #jayapura n Abe, you can contact: 085292518828 Cheap + healthy + halal"
Mon Feb 19 14:47:09 +0000 2018,Ratusan perusahaan di Kota Jayapura daftarkan pekerjanya di BPJS https://t.co/vfDSwnTHrSÃ‚Â  https://t.co/R0OAHPPp7x https://t.co/j2bAip8Orp,Hundreds of companies in Jayapura City register their workers at BPJS https://t.co/vfDSwnTHrSÃ‚Â https://t.co/R0OAHPPp7x https://t.co/j2bAip8Orp
Tue Jun 09 17:07:18 +0000 2020,"Tujuh Rumah Sakit Rujukan Covid-19 di Kota Jayapura Full, AdaÃ‚Â Apa? https://t.co/qTyKHVH443","Seven Covid-19 Referral Hospitals in Jayapura City Full, What's There? https://t.co/qTyKHVH443"
Fri Nov 13 11:22:46 +0000 2020,Kapolresta Dampingi Walikota Resmikan Rumah Sakit Ramaela Kota Jayapura https://t.co/moOeS4XZYl,Kapolresta Accompanying the Mayor Inaugurates Ramaela Hospital Jayapura City https://t.co/moOeS4XZYl
Thu Oct 10 04:33:52 +0000 2019,"@Destro76293786 @dilanarya @satriosoediro @imanlagi @Gerindra Itukan menurut lu. Adek gue kerja di papua skrg, bagiÃ¢Â€Â¦ https://t.co/zbqXddccG2","@ Destro76293786 @dilanarya @satriosoediro @imanlagi @Gerindra That's what you think. My younger brother works in Papua now, for ¢ Â € Â¦ https://t.co/zbqXddccG2"
Mon Feb 04 08:22:44 +0000 2019,"Berantas malaria, Satgas Pamtas RI Ã¢Â€Â“ PNG teken MoU dengan Dinkes KotaÃ‚Â Jayapura https://t.co/gJ5YUYGUgN https://t.co/MbrkN5WcJy","Eradicating malaria, the Indonesian Military Security Task Force Ã ¢ Â € Â “PNG signs an MoU with the City Health OfficeÃ‚Â Jayapura https://t.co/gJ5YUYGUgN https://t.co/MbrkN5WcJy"
